time,tavg,tmin,tmax,prcp
13-11-1997,23.9,20,28.9,0
14-11-1997,23.2,19.8,29.1,0
15-11-1997,21.8,19.2,,
16-11-1997,21.8,,26.6,3
17-11-1997,20.9,19.3,26.5,21.1
18-11-1997,20.7,19.6,24.5,7.9
19-11-1997,20.9,18.9,24,34
20-11-1997,22.4,19.4,27.7,4.1
21-11-1997,21.8,20.3,27,0
22-11-1997,23,19.6,28.5,0
23-11-1997,21.8,20.4,26.6,0.5
24-11-1997,23.6,,28.8,1
25-11-1997,22.7,19.3,27.1,18
26-11-1997,23.4,20.2,28.7,0
27-11-1997,21.6,19.7,,1
28-11-1997,22.4,20.1,27.4,0
29-11-1997,22.7,20,,
30-11-1997,22.4,20,25.4,1
01-12-1997,21.9,,,0
02-12-1997,21.7,17.8,26.7,0
03-12-1997,21,17,26.3,0
04-12-1997,21.4,,27.8,0
05-12-1997,21.7,19.3,25.2,
06-12-1997,20.4,,22.9,0.3
07-12-1997,20.2,18.7,23.7,1
08-12-1997,20.7,18.9,24.8,5.1
09-12-1997,21.6,19.4,26,5.1
10-12-1997,23.2,17.9,28.9,0.3
11-12-1997,22.7,19.5,27.7,0
12-12-1997,22.5,19.6,27,
13-12-1997,22.9,19.9,27.7,0
14-12-1997,23.6,19.8,28.9,0
15-12-1997,22.8,20.4,28.7,0
16-12-1997,21.7,19.9,,0
17-12-1997,22.9,20.4,28.1,0
18-12-1997,22.8,19.8,27.2,0
19-12-1997,22.3,19.7,27.7,0
20-12-1997,20.1,,,0
21-12-1997,21.6,18.6,25.1,7.9
22-12-1997,22.4,18.9,28.7,0
23-12-1997,22.6,18.8,29,0
24-12-1997,21.7,17.6,28.3,0
25-12-1997,22.2,,28,0
26-12-1997,21.4,18,27.6,0
27-12-1997,21.3,,,0
28-12-1997,21.2,,26.8,0
29-12-1997,21.4,16.4,26.7,0
30-12-1997,20.8,16.5,27.3,0
31-12-1997,20.4,15.4,27.2,0
01-01-1998,21.6,,27.5,0
02-01-1998,20.8,,27.1,0
03-01-1998,21.8,16.4,27,
04-01-1998,20.1,,26.9,0
05-01-1998,22.2,17.5,28,0
06-01-1998,21.6,,27.7,0
07-01-1998,21.1,,27,0
08-01-1998,19.6,16.1,,0
09-01-1998,21.1,16.8,28.2,0
10-01-1998,20.9,16.1,,0
11-01-1998,20.7,16.3,28.6,0
12-01-1998,21.5,16.4,30,0
13-01-1998,21.8,,28.6,0
14-01-1998,22.6,15.6,31.2,0
15-01-1998,21.8,15.7,29.4,0
16-01-1998,22.9,15.4,31.3,0
17-01-1998,23.7,15.2,31.3,0
18-01-1998,23.2,17.4,32.1,0
19-01-1998,23.7,19.2,,0
20-01-1998,24,21,31.5,0
21-01-1998,23.5,20,,
22-01-1998,24.3,20.2,31.5,0
23-01-1998,24.1,19.7,,0
24-01-1998,22.9,19.8,29.7,0
25-01-1998,23.9,19,29.1,0
26-01-1998,23.3,19.2,29.2,0
27-01-1998,21.1,18.4,29.3,0
28-01-1998,23.3,19,30.1,0
29-01-1998,23.2,18.6,29.7,0
30-01-1998,22.6,17.8,,0
31-01-1998,23.3,18.6,28.9,0
01-02-1998,22.9,17.3,29.2,0
02-02-1998,22.4,,,0
03-02-1998,22.4,17.1,,0
04-02-1998,23.5,,31.3,0
05-02-1998,23.6,16.7,31.7,0
06-02-1998,23.8,17.5,31.8,0
07-02-1998,24.1,,31.2,0
08-02-1998,21.9,17.5,29.1,0
09-02-1998,22.8,18.9,29.2,0
10-02-1998,23.1,18.1,29.2,0
11-02-1998,22.6,17.7,29.4,0
12-02-1998,22.3,16.7,29.5,0
13-02-1998,22.9,,30,0
14-02-1998,22.7,16.6,30.5,0
15-02-1998,23.7,17.1,30.6,0
16-02-1998,23.9,,29.6,0
17-02-1998,25.4,19.6,31.7,0
18-02-1998,25.1,20.7,31.3,0
19-02-1998,26,20.3,32.6,0
20-02-1998,25.8,20.4,,0
21-02-1998,26.3,20.7,32.7,0
22-02-1998,27.4,19.4,,0
23-02-1998,24.9,,32.3,
24-02-1998,26.4,,32.7,0
25-02-1998,25.7,20.8,33.7,0
26-02-1998,26.5,21.4,33.8,0
27-02-1998,27.4,21.8,34.1,0
28-02-1998,27.6,22.7,33.8,
01-03-1998,27.5,22.5,34.4,0
02-03-1998,27.4,21.6,33.7,0
03-03-1998,24.8,20.3,31.8,0
04-03-1998,25.6,19,31.5,0
05-03-1998,26,19.8,32.2,0
06-03-1998,26.1,19.6,,0
07-03-1998,27.3,21.8,34.7,0
08-03-1998,26.3,21.5,34.4,0
09-03-1998,27.3,20,33.7,0
10-03-1998,28.3,21.9,34.9,0
11-03-1998,27.3,22.6,33.7,0
12-03-1998,27.2,21.7,33.7,0
13-03-1998,27.4,21.1,34.2,0
14-03-1998,27.7,20.9,35,0
15-03-1998,26.7,,33.7,0
16-03-1998,24.9,19.2,31.1,0
17-03-1998,24.8,17.5,31.3,0
18-03-1998,26.6,18.7,34.4,0
19-03-1998,26.3,18.5,34.3,0
20-03-1998,26.1,20.2,34.7,0
21-03-1998,27.1,19.6,35.5,0
22-03-1998,27.1,20.7,35.5,0
23-03-1998,30.2,,36.6,0
24-03-1998,28.8,22.5,36.3,0
25-03-1998,28.6,23,37.2,
26-03-1998,27.7,23.3,,
27-03-1998,27.7,22.6,34.2,0
28-03-1998,27.1,21.6,34.6,0
29-03-1998,27.1,,34.2,0
30-03-1998,28.2,,34.2,0
31-03-1998,28.6,22.8,34.8,0
01-04-1998,27.1,23.2,32.8,
02-04-1998,28.2,21.8,35.7,0
03-04-1998,27.6,22.3,35.1,0
04-04-1998,29.2,,35,
05-04-1998,26.7,20.8,33.7,0
06-04-1998,27.8,20.1,35,0
07-04-1998,29.2,,35.9,0
08-04-1998,27.4,,,0
09-04-1998,28.4,22.8,35.6,0
10-04-1998,28.3,22,35.6,0
11-04-1998,27.5,,,0
12-04-1998,29.2,22.7,35.6,0
13-04-1998,29.3,23.7,35.1,0
14-04-1998,29.2,24.2,35.5,0
15-04-1998,28.6,24,,0
16-04-1998,29.2,24.5,36.5,0
17-04-1998,29.3,23.6,35.2,
18-04-1998,29.4,23.9,37,
19-04-1998,27.8,25.1,,5.1
20-04-1998,32.4,24.1,37.2,0
21-04-1998,28.4,,35.7,
22-04-1998,26.1,,35.5,
23-04-1998,25.9,21.2,35.8,
24-04-1998,28.2,22.2,34.5,0
25-04-1998,26.7,23.7,33.7,
26-04-1998,27.1,22.7,34.2,0
27-04-1998,28.5,22.4,35.8,6.1
28-04-1998,26,22.3,32.2,0
29-04-1998,26.2,,33.7,4.1
30-04-1998,26.6,19.4,33.6,38.1
01-05-1998,28,23,34.6,0
02-05-1998,28,22.7,34.2,0
03-05-1998,27.3,22.4,34.5,0
04-05-1998,28,23.3,35.2,0
05-05-1998,29.5,24.4,35.6,0
06-05-1998,29.3,24.7,35.1,0
07-05-1998,27.6,,34.2,0
08-05-1998,27.7,22.4,34.6,0
09-05-1998,27.9,23.9,,0
10-05-1998,27.3,,33.7,
11-05-1998,23.2,21.2,26.2,30
12-05-1998,26.7,22.1,32.2,52.1
13-05-1998,27.1,22.4,33.7,0
14-05-1998,26.3,,33,0
15-05-1998,25.6,,,
16-05-1998,25.4,21.4,31.2,4.1
17-05-1998,27.6,22.2,33.6,0
18-05-1998,28.8,23,36.1,0
19-05-1998,29.6,23,35.7,0
20-05-1998,26.3,22.7,33.7,0
21-05-1998,28.1,,34.6,0
22-05-1998,26.2,,35.3,
23-05-1998,26.9,21.8,34,0
24-05-1998,27.9,23.3,36.1,
25-05-1998,26.9,23.2,33.7,5.1
26-05-1998,25.7,,33.7,0
27-05-1998,26.1,21,31.7,15
28-05-1998,28.1,21,35.1,15
29-05-1998,28.1,22.7,34.8,0
30-05-1998,28.7,22.4,35.7,0
31-05-1998,30.1,,36.8,0
01-06-1998,28.7,,37.4,3
02-06-1998,25.8,21,32.8,2
03-06-1998,27.6,22.5,34.1,0
04-06-1998,27.4,23,,0
05-06-1998,27.9,22.4,34.3,
06-06-1998,26.2,,34,7.1
07-06-1998,27.4,20.4,33.8,71.1
08-06-1998,27.1,22.1,33,0
09-06-1998,26.4,22.3,32.3,0
10-06-1998,26.8,21.8,32.2,0
11-06-1998,25.1,21.4,31.8,
12-06-1998,25.1,20.7,29.9,0
13-06-1998,25.4,21.4,,0
14-06-1998,24.9,22,29.4,
15-06-1998,25.6,20.4,31.7,1
16-06-1998,25.8,20.5,30.5,0
17-06-1998,23.8,,29,
18-06-1998,25.7,21.1,30.2,0
19-06-1998,24.2,21.5,,0
20-06-1998,25.3,21.4,,0
21-06-1998,24.6,21.4,29.5,
22-06-1998,24.4,21.2,30.6,0.5
23-06-1998,23.2,20.9,28,0.5
24-06-1998,23.8,19.9,28.5,0.5
25-06-1998,23.5,20.5,29,0
26-06-1998,24.8,20.4,30,0.3
27-06-1998,24.2,,29.2,0
28-06-1998,24.3,20.6,28.6,0.3
29-06-1998,23.2,20.8,28.5,0.3
30-06-1998,21.6,20,24,0.5
01-07-1998,22.3,19.9,,3
02-07-1998,23.4,20.6,27.4,0.5
03-07-1998,22.1,20.6,26.8,0
04-07-1998,22.8,20.2,26,14
05-07-1998,22.9,20.4,27.2,0
06-07-1998,22.8,20,26.8,4.1
07-07-1998,23.3,19.8,,0
08-07-1998,23.3,20.1,28,0
09-07-1998,22.6,20,25.3,0
10-07-1998,23.1,20.1,26.7,0.8
11-07-1998,24.2,20.8,30.5,0
12-07-1998,25.5,21.1,31,0
13-07-1998,24.4,,31.1,
14-07-1998,24.4,,31.6,10.9
15-07-1998,25.1,19.6,30.8,32
16-07-1998,25.6,20.9,30.8,0
17-07-1998,23.9,,31.6,
18-07-1998,23.6,19.8,29.4,122.9
19-07-1998,22.6,20,26.7,4.1
20-07-1998,24,20.2,28.9,6.1
21-07-1998,24.2,20.4,29,34
22-07-1998,24.7,20.6,29.6,0
23-07-1998,24.4,,29.9,
24-07-1998,25.2,20,30.7,0.5
25-07-1998,24.7,21,29.6,0
26-07-1998,24.6,,27.8,
27-07-1998,23,20.6,26.9,0
28-07-1998,21.7,20.5,25.7,0.3
29-07-1998,21.3,20.1,25.7,7.9
30-07-1998,22.1,20,27.8,9.9
31-07-1998,24,,30.3,6.1
01-08-1998,24.4,21,28.2,0
02-08-1998,23.7,20.9,30,39.1
03-08-1998,24.8,19.9,30.5,4.1
04-08-1998,22.8,20.2,27.2,18
05-08-1998,22.9,19.8,27,2
06-08-1998,22.3,20.1,26.7,1
07-08-1998,21.6,,,0
08-08-1998,23.3,20.3,29.5,3
09-08-1998,22.2,,28.2,30
10-08-1998,23.4,20.5,27.7,31
11-08-1998,22.6,20.7,27,2
12-08-1998,23.4,20.4,,0
13-08-1998,24.4,20.9,29.1,0
14-08-1998,23.9,21.5,28.2,0
15-08-1998,25.1,21.7,28,
16-08-1998,,,,
17-08-1998,23.6,19.6,29.6,24.9
18-08-1998,23.2,,29,0
19-08-1998,23.4,19.2,27.7,41.9
20-08-1998,24.3,20.7,28.7,0
21-08-1998,23.3,19.8,28.5,26.9
22-08-1998,23.5,20,28.2,27.9
23-08-1998,24.1,20.9,29.1,5.1
24-08-1998,23.1,21.3,27.6,5.1
25-08-1998,23.1,20.7,26.8,2
26-08-1998,22.4,20.3,25.6,
27-08-1998,23,20,27.3,0
28-08-1998,23.2,19.8,29,0
29-08-1998,24.2,19.7,29.1,0
30-08-1998,24.6,20.7,30.4,
31-08-1998,24.5,20.9,29.6,7.9
01-09-1998,23.6,20.3,,1
02-09-1998,22.8,20.1,28.1,3
03-09-1998,22.9,,28.2,37.1
04-09-1998,22.5,19.6,26.4,32
05-09-1998,23.6,20.3,29,0.5
06-09-1998,23.4,20.6,28.9,0
07-09-1998,24.6,20.6,,7.9
08-09-1998,23.8,20.5,28,0
09-09-1998,23.1,20.8,27.7,0
10-09-1998,24.2,19.9,28.8,0
11-09-1998,23.9,20,28.1,0
12-09-1998,23.2,20.5,27,0
13-09-1998,22.2,20.4,25,0.3
14-09-1998,22.9,20,27,0.5
15-09-1998,22.6,20.2,27.8,0.8
16-09-1998,22.8,20,27.5,2
17-09-1998,23.4,19.4,29.1,1
18-09-1998,23.7,19.2,30,0.3
19-09-1998,24.1,19.7,29.5,0
20-09-1998,23.4,19.9,27.8,0
21-09-1998,24.1,19.5,30,0
22-09-1998,24.1,19.9,29.6,
23-09-1998,22.2,,25.2,
24-09-1998,20.1,18.1,22.2,29
25-09-1998,23.3,19.8,28.3,0.3
26-09-1998,22.7,,26.3,1
27-09-1998,22.4,19.7,27.5,18
28-09-1998,22.6,20.6,26.3,17
29-09-1998,23.4,20.5,28.2,0.5
30-09-1998,24.1,20.3,29,0
01-10-1998,23,20.2,27.2,1
02-10-1998,22.9,21.1,,0.5
03-10-1998,22,,27.6,1
04-10-1998,22.3,19.8,27.5,5.1
05-10-1998,23.1,19.8,28.4,2
06-10-1998,22.7,20,28,0
07-10-1998,22.2,19.9,29.6,23.9
08-10-1998,22.6,20,28.2,35.1
09-10-1998,23.8,20.2,29.7,45
10-10-1998,24,20.5,29.7,0.5
11-10-1998,22.8,21,28.3,4.1
12-10-1998,22.3,20.4,26.5,69.1
13-10-1998,22.2,20.3,25.8,5.1
14-10-1998,21.2,,25,4.1
15-10-1998,22.5,19.8,27,4.1
16-10-1998,23.2,19.7,27.3,0
17-10-1998,22.8,19.6,28.2,0
18-10-1998,22.4,,27.7,0
19-10-1998,23.2,,28.3,0
20-10-1998,21.7,,28,0
21-10-1998,21.5,15.3,28.4,0
22-10-1998,22.2,17.1,29.7,0
23-10-1998,23.6,20.1,29,0
24-10-1998,23.3,19.2,29.6,
25-10-1998,23.9,20.2,30.2,
26-10-1998,22.9,20.1,29.8,
27-10-1998,24.4,19.9,29.6,0
28-10-1998,23.5,19.4,29,0
29-10-1998,23.1,20,28.5,0
30-10-1998,21.1,,27.6,0
31-10-1998,23.3,16.3,30.4,0
01-11-1998,24.1,19.9,29.1,
02-11-1998,20.7,,25.6,11.9
03-11-1998,21.3,19.1,24.4,15
04-11-1998,21.1,,23.7,0
05-11-1998,23.4,,,
06-11-1998,20.7,20.2,21.7,0
07-11-1998,22,20.1,26.2,17
08-11-1998,21.7,20.1,24.7,0.5
09-11-1998,21.9,19.9,27,3
10-11-1998,21.5,,26.4,0.5
11-11-1998,23.4,17.6,28.8,0.3
12-11-1998,23.6,19.3,29.2,0
13-11-1998,22.4,,28.8,0
14-11-1998,22.8,,29.3,0
15-11-1998,22.3,17,28.5,0
16-11-1998,23,16.8,29.8,0
17-11-1998,24.9,18.4,30.8,0
18-11-1998,23.8,,29.4,0
19-11-1998,23,18.6,29.5,0
20-11-1998,22.6,19,27.5,
21-11-1998,22.3,19.6,26.2,0.3
22-11-1998,22.6,17.6,28.7,0.3
23-11-1998,22.3,18.6,28,0
24-11-1998,22.7,18.9,28.3,0
25-11-1998,22.6,19.5,27.4,0
26-11-1998,21.6,18.2,,0
27-11-1998,21.2,15.7,28,0
28-11-1998,21.1,14.3,,0
29-11-1998,22.1,16.4,28.4,0
30-11-1998,22.3,19.1,28.6,0
01-12-1998,22.8,,28.3,
02-12-1998,21.2,17.8,29,0
03-12-1998,21.6,17,27,0
04-12-1998,21.3,17,25.3,0
05-12-1998,23.1,,28.8,0
06-12-1998,20.5,16,26.6,0
07-12-1998,21,16.3,27.9,0
08-12-1998,20.4,17.6,23.4,0
09-12-1998,20.6,17.6,23,1
10-12-1998,20.2,18.9,21.9,5.1
11-12-1998,20.3,,23.2,7.9
12-12-1998,20.9,18.7,25.1,0.3
13-12-1998,20.2,17.9,24.1,5.1
14-12-1998,19.7,17.7,22.5,0
15-12-1998,19.8,17.8,23.5,0
16-12-1998,20.4,16.6,27.3,0
17-12-1998,20.6,15.9,27.5,0
18-12-1998,21.3,17,28.2,0
19-12-1998,21.1,16.5,28.5,0
20-12-1998,21.1,15.8,28.6,0
21-12-1998,19.8,14.7,26.8,0
22-12-1998,19.8,14.4,27.8,0
23-12-1998,20.1,14.8,27,0
24-12-1998,20.8,15.3,27.1,
25-12-1998,19.6,14.1,25.9,
26-12-1998,21.8,14,27.4,0
27-12-1998,21.7,17.1,27.5,0
28-12-1998,21.5,,28.2,0
29-12-1998,20.7,16.7,28.1,0
30-12-1998,20.8,15.4,28.3,
31-12-1998,18.7,15,27.4,
01-01-1999,21.1,,28.1,
02-01-1999,20.6,13.2,28.2,
03-01-1999,20,14.9,26.3,
04-01-1999,19.3,14.5,26.2,
05-01-1999,20.5,14.4,27.8,
06-01-1999,21.6,,30,
07-01-1999,21.7,16.6,28,
08-01-1999,22.2,18.1,28.2,
09-01-1999,21.6,16.9,27.7,
10-01-1999,,,,
11-01-1999,21.8,16.3,28.3,
12-01-1999,20.6,14.5,28,
13-01-1999,21.5,,28.1,
14-01-1999,20.2,,24.1,
15-01-1999,20.9,16.8,26.4,
16-01-1999,19.9,16.1,26.9,
17-01-1999,21.2,16,29.3,
18-01-1999,21.5,15.6,30,
19-01-1999,20.7,14.5,29.4,
20-01-1999,21.1,14.7,28.8,
21-01-1999,21.8,14.2,28.5,
22-01-1999,21.5,,28.8,
23-01-1999,20.1,14.6,29.8,
24-01-1999,20.8,14.1,28.9,
25-01-1999,21.2,,28.9,
26-01-1999,21,12.9,30.4,
27-01-1999,21.7,13.7,30,
28-01-1999,22.6,14.9,30,
29-01-1999,21.9,15.4,29.7,
30-01-1999,22.5,15.6,30.7,
31-01-1999,22.8,15.3,30.6,
01-02-1999,22.2,15,31.4,
02-02-1999,21.4,15.3,28.9,
03-02-1999,22.9,17,29.9,
04-02-1999,23.5,17.3,30.4,
05-02-1999,24.4,18,30.9,
06-02-1999,22.8,19,29.8,
07-02-1999,23.3,17.5,29.6,
08-02-1999,23.2,17.5,,
09-02-1999,23.5,14.4,30,16
10-02-1999,22.8,15.5,29.5,0
11-02-1999,24.1,17.5,29.9,
12-02-1999,22,15.8,29.6,
13-02-1999,23.5,17.2,30.3,
14-02-1999,24,17.8,31.2,
15-02-1999,24.2,17.6,30.1,
16-02-1999,23.8,17.2,31.1,
17-02-1999,23.3,17.2,31.2,
18-02-1999,24.3,17.8,30.8,
19-02-1999,23.3,17.8,29.7,
20-02-1999,22.9,17.9,28.7,
21-02-1999,24.3,20,30,
22-02-1999,24.1,17.1,30.2,
23-02-1999,24.5,,30.7,
24-02-1999,25.3,,30.8,
25-02-1999,24.2,16.7,31.3,
26-02-1999,24.5,16.8,,
27-02-1999,24.3,17.2,32.2,
28-02-1999,24.5,17.4,31.8,
01-03-1999,25.3,19,32.2,
02-03-1999,25.2,18.8,32.8,
03-03-1999,25,18.5,32.2,
04-03-1999,25.2,17.8,32.6,
05-03-1999,25.6,,33.2,
06-03-1999,24.1,17.4,32.6,
07-03-1999,26.6,17.2,32.6,
08-03-1999,24.8,17.2,33.6,
09-03-1999,26.2,17.3,32.9,
10-03-1999,25.8,18.8,34,
11-03-1999,25.4,18.1,33.4,
12-03-1999,25.6,17.2,34,
13-03-1999,26.4,20,34.4,
14-03-1999,26.4,21.4,33.7,
15-03-1999,26.7,,33.2,
16-03-1999,24.9,18.8,33.8,
17-03-1999,26.8,19.5,33.7,
18-03-1999,27.6,21.4,34.4,
19-03-1999,27.3,20.8,34.8,
20-03-1999,27.5,21.2,34.6,
21-03-1999,28.1,22.6,35.2,
22-03-1999,27.9,22.9,34.2,
23-03-1999,28.7,23.4,34.5,
24-03-1999,28.1,23.8,35,
25-03-1999,28.4,22.8,35,
26-03-1999,28.6,23.2,35.1,
27-03-1999,29,22.7,35.6,
28-03-1999,27.8,22,35.6,
29-03-1999,29.4,23.4,38.4,
30-03-1999,27.6,22,34,
31-03-1999,27.3,20.9,,
01-04-1999,27.7,21,35,
02-04-1999,27.2,19.6,34.2,
03-04-1999,27.1,,33.5,
04-04-1999,28.7,18.6,34.4,
05-04-1999,28.2,22.2,34.1,
06-04-1999,28.6,22.8,35,
07-04-1999,28.1,21.8,36.4,
08-04-1999,28.3,,,
09-04-1999,28.5,22.4,36.1,
10-04-1999,28.2,21.2,36.4,1
11-04-1999,28.5,22.2,36.5,0
12-04-1999,25.6,,35.8,0
13-04-1999,27.2,20,,2
14-04-1999,27.7,21.9,34.8,0
15-04-1999,28.3,21.1,36.1,
16-04-1999,28.9,21.7,36.6,
17-04-1999,28.1,22.2,36.4,
18-04-1999,26.5,,34.3,
19-04-1999,27.4,22.2,35,
20-04-1999,27.4,21.4,,
21-04-1999,28.7,22.7,35.4,
22-04-1999,21.9,,25.8,
23-04-1999,25.2,19.4,32,
24-04-1999,26.1,20,,
25-04-1999,24.4,,32.7,
26-04-1999,24.1,19.5,31.4,
27-04-1999,25.4,19.4,31.5,31
28-04-1999,26.2,21.9,32.7,0
29-04-1999,27.1,20,33.8,
30-04-1999,25.8,21.7,,
01-05-1999,26.9,,35,
02-05-1999,28.3,21.2,,2
03-05-1999,25.4,,33.7,0.3
04-05-1999,27.3,21.6,32.4,3
05-05-1999,23.6,,32.2,0
06-05-1999,23.9,20,30,15
07-05-1999,25.3,21.7,31,1
08-05-1999,25.9,21.8,30.8,0
09-05-1999,24,21.1,32.2,0
10-05-1999,24.2,,,27.9
11-05-1999,24.7,20.1,31,11.9
12-05-1999,25.6,20.9,31.4,0.5
13-05-1999,24.2,20.9,30.8,0
14-05-1999,23.1,,30.4,0
15-05-1999,24.9,19.4,29.8,47
16-05-1999,25.1,21.8,31.5,0
17-05-1999,23.9,,30.2,2
18-05-1999,24.6,20,31.2,14
19-05-1999,25.3,,30.5,0
20-05-1999,24.3,20.9,30,
21-05-1999,23.8,20.3,30.8,
22-05-1999,24.3,20.3,30,
23-05-1999,23.9,20.6,29,
24-05-1999,23.8,20.5,28.8,0.8
25-05-1999,22.3,,27,0
26-05-1999,23.3,19.9,29.2,21.1
27-05-1999,24.4,20.2,29.6,2
28-05-1999,23.9,20.5,29,0
29-05-1999,24.7,19.6,30.8,
30-05-1999,25.1,,31.6,
31-05-1999,24.9,21,31.5,
01-06-1999,25.1,20.8,31.3,
02-06-1999,24.2,,30.5,
03-06-1999,24.4,,30.2,
04-06-1999,22.4,19.8,29.8,
05-06-1999,23.8,19.4,29.8,
06-06-1999,24.8,20.4,31.1,
07-06-1999,24.7,19.7,31,
08-06-1999,25.2,20.9,31,
09-06-1999,23.3,,30.5,
10-06-1999,23.1,20.4,,
11-06-1999,23.3,19.7,27.7,
12-06-1999,22.9,20,28,
13-06-1999,23.9,20.6,29.7,
14-06-1999,24.6,20.3,29.9,
15-06-1999,22.4,20.3,28,
16-06-1999,21.6,,25.8,
17-06-1999,22.3,,27,
18-06-1999,21.6,19.6,25.7,23.9
19-06-1999,22.3,19.9,27.4,2
20-06-1999,23.3,20.1,28.2,0
21-06-1999,23.4,20.5,28.4,0
22-06-1999,23.9,19.2,29.4,
23-06-1999,23.3,19.2,,
24-06-1999,23.7,18.9,30.4,
25-06-1999,23.6,18.8,29.8,
26-06-1999,24.3,20.4,29.3,
27-06-1999,24.5,19.6,29.7,
28-06-1999,25.1,19.4,31.4,
29-06-1999,24.6,20.2,,
30-06-1999,25.8,,31.4,
01-07-1999,25.1,20.7,,0
02-07-1999,24.3,19.5,29.9,0
03-07-1999,24.6,19.5,30.9,0
04-07-1999,24.8,20.2,31.7,0
05-07-1999,22.9,,31,
06-07-1999,23.7,,29.9,
07-07-1999,22.8,20.7,26.8,0.3
08-07-1999,23.9,,31.1,0
09-07-1999,23.3,18.9,28.7,5.1
10-07-1999,23.4,20,28.4,0
11-07-1999,22.9,19.9,29.4,2
12-07-1999,23.7,20.3,28.6,0.5
13-07-1999,23.1,20,27.9,0.8
14-07-1999,21.8,19.2,26.7,2
15-07-1999,23.1,19.7,28.2,0.5
16-07-1999,23.5,,27.9,0
17-07-1999,22.2,,27.2,0.5
18-07-1999,22.8,19.7,28.5,1
19-07-1999,22.8,20.4,27.4,0.5
20-07-1999,22,,27.4,1
21-07-1999,21.7,19.8,25.9,5.1
22-07-1999,21.2,,24.3,0.8
23-07-1999,22.7,19.2,28,2
24-07-1999,23.3,,28.1,0
25-07-1999,23.1,20.4,27.5,0
26-07-1999,22.2,20.3,24.4,0
27-07-1999,22.6,20.2,26.2,0.5
28-07-1999,22.4,20.4,27.6,0.8
29-07-1999,22.9,19.7,27,3
30-07-1999,21.6,19.7,26.4,0.3
31-07-1999,21.6,20,28.5,2
01-08-1999,21.8,19.7,26,10.9
02-08-1999,22.6,19.6,26.9,2
03-08-1999,22.8,19.6,27.3,0
04-08-1999,23.8,19.9,28.8,
05-08-1999,23.4,,28,0
06-08-1999,23.6,19.9,27.5,0
07-08-1999,23.6,19.9,27.2,
08-08-1999,22.2,20,27.7,0
09-08-1999,22.7,19.8,28.3,
10-08-1999,23.3,20.3,29.4,
11-08-1999,23.7,20.3,,
12-08-1999,24.5,,29.8,0.3
13-08-1999,22.4,19.5,28.2,17
14-08-1999,22.9,19.2,,0
15-08-1999,23.8,19.2,28.8,
16-08-1999,23.5,,,
17-08-1999,23.7,20.6,28,
18-08-1999,24.2,,30.8,
19-08-1999,23.8,19.1,29.2,40.9
20-08-1999,23.8,20.9,28,7.9
21-08-1999,23.4,,29.2,0
22-08-1999,24.1,19.8,28.8,2
23-08-1999,25,19.9,30.2,0
24-08-1999,24,20.6,28,
25-08-1999,22.6,,26.5,
26-08-1999,22.6,,26.6,
27-08-1999,23.8,19.8,28,
28-08-1999,22.1,20.2,26.3,
29-08-1999,21.9,19,27.6,
30-08-1999,22.9,20,28,
31-08-1999,22.2,,,
01-09-1999,24.3,,28.9,
02-09-1999,21.9,19.8,27.3,
03-09-1999,22.5,18.8,27.6,
04-09-1999,23.1,18.7,27.2,
05-09-1999,22.9,18.8,29.4,1
06-09-1999,23,19.7,28.4,5.1
07-09-1999,23.2,19.7,28.3,0.5
08-09-1999,24,,29.9,0
09-09-1999,23.2,19.3,28.4,
10-09-1999,22.8,19.3,27.8,
11-09-1999,23,19.8,27.8,
12-09-1999,23.6,19.9,29.4,
13-09-1999,22.1,20,,
14-09-1999,23.8,19.4,29.9,
15-09-1999,24,20,29.2,
16-09-1999,24.2,19.4,30.5,0
17-09-1999,23.8,,29.8,0
18-09-1999,25.1,20.5,31,
19-09-1999,25.6,20.4,32,
20-09-1999,25.7,20.2,31.2,
21-09-1999,25.3,20.8,31.6,
22-09-1999,25.7,20.6,31.6,
23-09-1999,23.8,,32.4,
24-09-1999,24.3,19.7,31.3,
25-09-1999,24.7,21.1,,
26-09-1999,22.9,19.4,31.2,21.1
27-09-1999,23.3,19.6,29.4,6.1
28-09-1999,22.6,19.7,26.2,19.1
29-09-1999,21.7,,,4.1
30-09-1999,24.1,19.6,28.8,7.9
01-10-1999,23.7,19.2,28.4,71.1
02-10-1999,23.7,20.4,28.4,0
03-10-1999,22.9,19.6,28.2,19.1
04-10-1999,23.1,20.6,29.4,0.8
05-10-1999,21.9,20.3,,2
06-10-1999,22.4,20,26,0.8
07-10-1999,22.4,19.7,,0.3
08-10-1999,23.4,,27.8,0
09-10-1999,23.9,20.1,28.2,0
10-10-1999,24.6,20.7,30.4,0
11-10-1999,23.9,,29.5,
12-10-1999,23.8,,30.8,10.9
13-10-1999,24.4,19.6,30,25.9
14-10-1999,23.6,19.5,28.6,0
15-10-1999,21.8,,24.7,0.8
16-10-1999,22.3,19.6,27.5,18
17-10-1999,23.3,20,,0.5
18-10-1999,23.2,20.4,,0.3
19-10-1999,23.1,20.2,27.4,2
20-10-1999,24.3,21.2,29.1,0
21-10-1999,24.3,,,0
22-10-1999,23.9,21.5,29.5,0.5
23-10-1999,23.1,19.4,28,8.9
24-10-1999,21.9,,29.3,0
25-10-1999,23.5,,28.3,7.9
26-10-1999,24.1,19.2,29,7.9
27-10-1999,23.4,,29,1
