time,tavg,tmin,tmax,prcp
05-11-1998,30.7,23.7,,3
06-11-1998,29.8,25.7,,0
07-11-1998,29.8,24.5,35.3,0
08-11-1998,29.7,24.7,34.5,0
09-11-1998,27.8,25.6,33.6,
10-11-1998,28.9,25,35.3,
11-11-1998,29.1,25.8,34.7,0
12-11-1998,29.1,,34.3,0
13-11-1998,26.7,,32.7,0
14-11-1998,26.5,19.3,32,0
15-11-1998,26.8,20.3,32.1,0
16-11-1998,26.9,,33.3,0
17-11-1998,25.8,21.6,,
18-11-1998,26.3,21.5,30.5,17
19-11-1998,26.4,21.7,31.3,0
20-11-1998,27.2,21.5,33.1,0
21-11-1998,27.1,,33.4,0
22-11-1998,27.7,18.7,33.5,0
23-11-1998,26.9,21,,0
24-11-1998,26.9,19.9,,0
25-11-1998,26.7,18.5,33.4,0
26-11-1998,26.3,17.2,33,0
27-11-1998,24.3,18.5,32.2,0
28-11-1998,25.1,17.6,32,0
29-11-1998,25.4,17.1,32.3,0
30-11-1998,25.8,18.3,33.7,0
01-12-1998,27.3,21.1,33.3,0
02-12-1998,27.8,,34,0
03-12-1998,27.6,,33.6,0
04-12-1998,27.2,20.2,34.1,0
05-12-1998,26.8,19.5,33.3,0
06-12-1998,26.9,18.6,33.5,0
07-12-1998,26.7,19.8,34.5,0
08-12-1998,27.4,18.5,,0
09-12-1998,27.1,19.3,33.5,0
10-12-1998,26.9,20.3,33.2,0
11-12-1998,27.2,19.2,33.2,0
12-12-1998,27.2,22.1,,0
13-12-1998,26.8,22.8,32.1,0
14-12-1998,26.3,23,29.5,
15-12-1998,26,,,0
16-12-1998,26.3,20.5,,0
17-12-1998,26,19.4,,0
18-12-1998,24.9,16,,0
19-12-1998,25.1,17.1,,0
20-12-1998,24.7,16.2,32.3,0
21-12-1998,24.1,15.3,,0
22-12-1998,23.8,16.2,,0
23-12-1998,24.2,16.8,31,0
24-12-1998,24.6,16.7,32,
25-12-1998,26.7,17.8,32.8,
26-12-1998,25.7,,31.8,0
27-12-1998,24.9,,,0
28-12-1998,25.2,16.2,,0
29-12-1998,24.4,14.3,32,0
30-12-1998,23.9,14.7,,
31-12-1998,24.2,14.9,32.1,
01-01-1999,25.6,16.7,,
02-01-1999,25.1,17.5,,
03-01-1999,24.4,16.2,32.2,
04-01-1999,25.1,16.2,,
05-01-1999,23.5,16.9,,
06-01-1999,22.6,,,
07-01-1999,21.3,,26,
08-01-1999,22.3,13.1,,
09-01-1999,23.6,14.8,31,
10-01-1999,,,,
11-01-1999,24.6,,32.1,
12-01-1999,22.8,16.4,,
13-01-1999,23.9,,31.1,
14-01-1999,26.6,17.1,,
15-01-1999,25.2,18.5,33.5,
16-01-1999,25.4,18.1,,
17-01-1999,25.6,17.5,33,
18-01-1999,25.9,18.5,,
19-01-1999,25.1,17.2,33.3,
20-01-1999,25.3,17.7,33.8,
21-01-1999,24,16.9,31.5,
22-01-1999,25.7,,30.9,
23-01-1999,24.8,17.1,,
24-01-1999,24.8,15.6,,
25-01-1999,24.3,15.5,,
26-01-1999,24.2,16.3,,
27-01-1999,24.2,14.6,,
28-01-1999,24.2,14.7,,
29-01-1999,23.6,16.1,,
30-01-1999,24,14.4,,
31-01-1999,23.4,12.4,,
01-02-1999,22.1,12.7,,
02-02-1999,24.3,15.2,,
03-02-1999,25.1,15.1,,
04-02-1999,25.6,19.9,,
05-02-1999,25.8,18,,
06-02-1999,26.2,17.7,,
07-02-1999,26.1,,,
08-02-1999,25.2,,,
09-02-1999,24.2,17.8,,
10-02-1999,25.4,,,
11-02-1999,25.8,17.5,,
12-02-1999,27.6,20.1,,
13-02-1999,29.8,21.6,,
14-02-1999,30.2,23,37.1,
15-02-1999,30.1,22.7,,
16-02-1999,28.4,24.2,33.8,
17-02-1999,28.2,22.1,,
18-02-1999,28.4,24.1,,
19-02-1999,29,21,,
20-02-1999,29.7,21.6,,
21-02-1999,29.7,21.2,,
22-02-1999,30.3,21.5,,
23-02-1999,30.1,21.4,,
24-02-1999,29.2,20.1,,
25-02-1999,28.2,21.6,34.8,
26-02-1999,30.1,22,,
27-02-1999,31.4,22,38.2,
28-02-1999,30.9,,,
01-03-1999,31.2,,37.6,
02-03-1999,30.8,24.7,38.4,
03-03-1999,29.7,,37.9,
04-03-1999,30.2,22.5,,
05-03-1999,29.1,,,
06-03-1999,29.7,22.1,34.2,
07-03-1999,28.9,22.7,,
08-03-1999,27.4,,32.5,
09-03-1999,26.3,,,
10-03-1999,25.5,,29.4,
11-03-1999,26.3,19.6,,
12-03-1999,26.8,21.1,30.3,
13-03-1999,28.2,21.1,33,
14-03-1999,28.1,19.5,,
15-03-1999,27.8,19.2,,
16-03-1999,27.3,20.5,,
17-03-1999,26.9,20.5,,
18-03-1999,26.4,20.7,30,
19-03-1999,26.1,20.8,,
20-03-1999,28.3,22.1,33.8,
21-03-1999,27.5,20.3,33,
22-03-1999,27.2,17.7,34,
23-03-1999,27.4,19.3,33.1,
24-03-1999,27.3,18.3,32,
25-03-1999,27.2,20,,
26-03-1999,28.2,20.3,34,
27-03-1999,29,20.1,35.3,
28-03-1999,29.1,23.8,33,
29-03-1999,29.7,24,35,
30-03-1999,31.7,21.7,41,
31-03-1999,28.1,25.3,31.6,
01-04-1999,27.9,,31.4,
02-04-1999,27.9,23.6,31.5,
03-04-1999,29.8,23.6,34.3,
04-04-1999,30.2,23.6,36.2,
05-04-1999,29,24.1,33,
06-04-1999,28.9,26.2,32.9,
07-04-1999,28.3,,32,
08-04-1999,27.9,23.5,,
09-04-1999,28.2,23.3,31.8,
10-04-1999,29,24.5,32.1,
11-04-1999,29.2,22.2,33,
12-04-1999,28.9,,32.2,
13-04-1999,28.2,24.3,31.7,
14-04-1999,28.4,23.1,32,
15-04-1999,28.8,22.9,31.8,
16-04-1999,29.8,23.1,34.6,
17-04-1999,30.6,21.7,,
18-04-1999,29.1,23.3,,
19-04-1999,28,23.7,31.9,
20-04-1999,27.9,22.9,,
21-04-1999,28.3,22.8,32,
22-04-1999,28.4,24.6,31,
23-04-1999,28.6,24.9,31.4,
24-04-1999,28.6,24.5,31.5,
25-04-1999,28.7,24.9,31.7,
26-04-1999,28.6,26,32,
27-04-1999,29.1,25.7,32,
28-04-1999,28.8,24.8,32.1,
29-04-1999,29.1,25.1,32,
30-04-1999,28.9,25,,
01-05-1999,29.1,25.7,32.3,
02-05-1999,29.2,25.4,32.5,
03-05-1999,30.4,25.5,,
04-05-1999,30.8,25.4,,
05-05-1999,29.9,25.2,,
06-05-1999,29.9,25.8,32.7,
07-05-1999,30,27.1,32,
08-05-1999,30.1,,33.1,
09-05-1999,29.9,25.5,,
10-05-1999,30.1,25.5,,
11-05-1999,30.3,27.2,33.2,
12-05-1999,29.9,25.5,33,
13-05-1999,30.2,25.5,33,
14-05-1999,30.8,26,33.2,
15-05-1999,30.4,25.6,33.6,
16-05-1999,28.1,,33.6,
17-05-1999,29.4,22.5,,
18-05-1999,28.8,,33.8,
19-05-1999,28.2,24.8,32.7,4.1
20-05-1999,28.7,,33.4,0.8
21-05-1999,28.9,26.6,32.7,5.1
22-05-1999,28.2,,32.5,0.3
23-05-1999,28.8,25.1,,21.1
24-05-1999,29.1,26.7,32.8,0
25-05-1999,29.2,,32.8,
26-05-1999,29.1,27.5,32.3,
27-05-1999,29.1,,32,
28-05-1999,29.1,27.9,32.5,
29-05-1999,29.1,,32.6,
30-05-1999,28.9,,32.6,
31-05-1999,28.5,26,32.6,0.5
01-06-1999,28.9,26.8,32.7,2
02-06-1999,27.9,,31.4,11.9
03-06-1999,28.9,26.5,32.4,37.1
04-06-1999,29.4,27.1,32.5,0
05-06-1999,29.8,27.5,33.1,
06-06-1999,29.7,,33,
07-06-1999,29.6,,32.7,
08-06-1999,30.2,27.5,,0.3
09-06-1999,29.4,,32.9,0
10-06-1999,29.9,,33,
11-06-1999,29.8,,33.2,0
12-06-1999,27.7,,31,0
13-06-1999,26.5,25,27.6,27.9
14-06-1999,28.4,23.8,32.6,31
15-06-1999,28.8,,31.6,0.3
16-06-1999,27,,30.7,8.9
17-06-1999,26.5,23.9,28.3,134.1
18-06-1999,27.2,25.1,29.7,19.1
19-06-1999,27,25.2,28.7,32
20-06-1999,28.1,26.5,31.6,7.9
21-06-1999,27.9,25.5,31.5,1
22-06-1999,26.4,,28.9,43.9
23-06-1999,27.9,24.5,30.3,118.1
24-06-1999,28.5,,31.9,8.9
25-06-1999,28.4,25.1,31.8,9.9
26-06-1999,27.2,,30.8,4.1
27-06-1999,27.3,25.5,29.8,5.1
28-06-1999,27.9,,31.1,0
29-06-1999,28.7,,32.2,4.1
30-06-1999,28.8,27.6,32.1,0
01-07-1999,28.7,27.7,31.9,0
02-07-1999,28.6,,31.6,0
03-07-1999,28.9,25.2,31.7,7.9
04-07-1999,28.7,,31.5,0
05-07-1999,28.6,26.8,32.3,0.5
06-07-1999,28.4,,32.6,0
07-07-1999,27.8,,31.9,2
08-07-1999,27.3,24.5,30.8,70.1
09-07-1999,27.8,25.3,31.1,19.1
10-07-1999,27.6,24.7,31.2,9.9
11-07-1999,28.5,25.3,30.8,35.1
12-07-1999,28.3,,31,0.3
13-07-1999,28.5,25.3,31.5,2
14-07-1999,27.2,,29.7,7.9
15-07-1999,27.1,25.8,28,57.9
16-07-1999,26.7,,,0
17-07-1999,26.7,,,74.9
18-07-1999,27.4,25.7,30.8,66
19-07-1999,27.8,26.6,30.4,19.1
20-07-1999,28.2,25.6,31.4,9.9
21-07-1999,28,26,30.8,7.9
22-07-1999,27.9,26,30.2,1
23-07-1999,28.2,26.2,30.8,3
24-07-1999,27.8,,31,0
25-07-1999,27.6,,30.2,0.3
26-07-1999,26.8,25.1,29.5,17
27-07-1999,27.8,24.8,29.9,21.1
28-07-1999,28.2,26.5,30.3,9.9
29-07-1999,27.9,26,29.6,0
30-07-1999,27.9,,30.7,0.3
31-07-1999,27.9,26.5,,5.1
01-08-1999,28.3,26.6,31.1,5.1
02-08-1999,28.1,,30.6,0
03-08-1999,27.9,24.4,30.8,6.1
04-08-1999,27.3,,30.7,0
05-08-1999,26.4,24.5,,13
06-08-1999,27.3,24.7,30,39.9
07-08-1999,27.2,24.9,30.5,21.1
08-08-1999,27.4,26.3,29,4.1
09-08-1999,27.4,26,28.8,3
10-08-1999,27.6,25.7,29.6,3
11-08-1999,27.6,26.5,30.3,1
12-08-1999,27.8,26.2,29.5,1
13-08-1999,27.9,26.3,30.7,0
14-08-1999,27.4,26.2,29.7,0.3
15-08-1999,27.9,,30.8,2
16-08-1999,28.3,26.7,,0.3
17-08-1999,28,26.5,31.4,0
18-08-1999,28.3,26,31.3,0.5
19-08-1999,27.2,25.5,31.2,4.1
20-08-1999,27.6,25,31,3
21-08-1999,27.9,,30.8,0
22-08-1999,27.8,25,31.1,3
23-08-1999,28.1,25.1,31,1
24-08-1999,28.2,25,,1
25-08-1999,27.9,26.3,31.4,0
26-08-1999,27.2,24.8,30.6,6.1
27-08-1999,27.8,23.9,30.3,35.1
28-08-1999,27.5,25.2,30.4,4.1
29-08-1999,27.9,25.5,31.3,10.9
30-08-1999,28.1,25.5,31.4,0
31-08-1999,28.4,25.5,31.2,0
01-09-1999,28.1,25.9,31.6,0
02-09-1999,27.9,25.1,30.8,0.5
03-09-1999,27.1,25,30.2,4.1
04-09-1999,26.8,24.4,29.9,9.9
05-09-1999,26.3,24.1,28.1,39.1
06-09-1999,27.9,24.8,31,15
07-09-1999,28,26.3,31.1,0.3
08-09-1999,28.2,26.7,31.2,0
09-09-1999,26.9,,30.3,0
10-09-1999,26.2,,,10.9
11-09-1999,26.2,23.6,27.8,40.9
12-09-1999,26.3,23.6,,61
13-09-1999,26.7,23.6,,66
14-09-1999,27.5,24.5,,16
15-09-1999,27.9,,31.2,2
16-09-1999,27.8,24.8,31.3,3
17-09-1999,27.8,24.6,31.3,11.9
18-09-1999,28,25.1,31.5,0.3
19-09-1999,27.6,25,31.7,0.5
20-09-1999,28.2,25,31.5,0
21-09-1999,28.2,25.7,31.4,
22-09-1999,27.3,,29.6,8.9
23-09-1999,27.7,24.5,30.7,1
24-09-1999,28,25.7,31.4,0
25-09-1999,28.6,25.1,32,
26-09-1999,28.5,26,31.6,0
27-09-1999,26.7,24,,29
28-09-1999,27.6,24.3,32.7,15
29-09-1999,27.6,24,32.3,26.9
30-09-1999,27.4,24,32.8,9.9
01-10-1999,27.4,,32.3,8.9
02-10-1999,27.5,,32,0
03-10-1999,28.1,25.3,32.3,0
04-10-1999,27.7,26,31.1,
05-10-1999,28.1,25,33.7,
06-10-1999,28.2,24.8,34,0
07-10-1999,28.6,,34.5,
08-10-1999,27.2,23.7,33.4,133.1
09-10-1999,28.1,,34.1,0
10-10-1999,26.7,23,31.7,23.1
11-10-1999,27.4,24.9,31.4,14
12-10-1999,27.2,,32.3,0
13-10-1999,27.7,25.1,32.7,0
14-10-1999,26.6,,33.5,
15-10-1999,27.7,24,33.8,7.1
16-10-1999,28.9,,,0
17-10-1999,27.7,,34.8,0
18-10-1999,26,20.9,,0
19-10-1999,26.9,21.5,33.5,0
20-10-1999,28,22.9,34.8,0
21-10-1999,28.5,22.9,34.9,0
22-10-1999,27.9,,35.5,0
23-10-1999,28.7,21.5,35,0
24-10-1999,28.2,20.5,34.2,0
25-10-1999,28.8,20.6,,0
26-10-1999,29.7,24.1,34.7,0
27-10-1999,29.1,,33.7,0
28-10-1999,29.2,,,0
29-10-1999,28.1,21.4,,0
30-10-1999,27.9,21.7,,0
31-10-1999,27.4,22.8,,0
01-11-1999,28.5,22.6,,0
02-11-1999,28.4,,,0
03-11-1999,27.3,20.6,34.3,0
04-11-1999,27.9,20.2,,0
05-11-1999,27.9,21.6,34.3,0
06-11-1999,28.7,,,0
07-11-1999,29.4,22.7,,0
08-11-1999,29.3,21.7,,0
09-11-1999,29.9,21.5,,0
10-11-1999,28.5,21.6,34.1,0
11-11-1999,28.3,,,0
12-11-1999,27.4,19.1,33.5,0
13-11-1999,28.1,20.7,34.4,0
14-11-1999,28,,,0
15-11-1999,28.5,19.1,,0
16-11-1999,28.2,19.2,,0
17-11-1999,28.9,,,0
18-11-1999,28.1,19.1,,0
19-11-1999,28.2,19.1,,0
20-11-1999,27.1,18.8,,0
21-11-1999,26.9,,33.8,0
22-11-1999,27.2,19.2,33.5,0
23-11-1999,27.4,21.8,,0
24-11-1999,27.3,,33.8,0
25-11-1999,27.5,,,0
26-11-1999,27.6,21,,0
27-11-1999,28.3,21.1,35.2,0
28-11-1999,27.9,,35.3,0
29-11-1999,28.3,20.7,35.2,0
30-11-1999,27.8,,,0
01-12-1999,27.8,19.1,34.7,0
02-12-1999,27.9,,35.5,0
03-12-1999,27.3,,,0
04-12-1999,25.7,16.5,,0
05-12-1999,25.7,17.1,33,0
06-12-1999,25.2,16.7,32.2,0
07-12-1999,24.6,,29.8,0
08-12-1999,24.3,18.7,29.5,
09-12-1999,25.4,17,,0
10-12-1999,26.7,18.1,31.9,0
11-12-1999,25.7,,31.3,0
12-12-1999,24.1,,31.3,
13-12-1999,23.5,15.5,32.6,0
14-12-1999,24.5,14.5,33.1,0
15-12-1999,24.8,,33.2,0
16-12-1999,25.4,17,34.1,0
17-12-1999,25.5,15.5,33.7,0
18-12-1999,25.3,15.2,,0
19-12-1999,24.9,,32.5,0
20-12-1999,22.8,16.1,,0
21-12-1999,24.4,17,32.5,0
22-12-1999,27.5,16.4,34,0
23-12-1999,28.4,18.8,34.9,0
24-12-1999,28.5,21.5,,0
25-12-1999,27.6,,,
26-12-1999,25.4,,30.8,0
27-12-1999,26.4,19.3,32.6,0
28-12-1999,27.1,19.7,,0
29-12-1999,26.1,,35.1,0
30-12-1999,26.1,,33.5,0
31-12-1999,26.4,17.5,,0
01-01-2000,25.4,,33.9,0
02-01-2000,26.3,18.6,33.5,0
03-01-2000,25.9,,33.4,0
04-01-2000,25.9,17.5,33,0
05-01-2000,26.3,18,33,0
06-01-2000,25.7,17.5,32.7,0
07-01-2000,24.3,,,0
08-01-2000,24.6,14.6,33.9,0
09-01-2000,24.4,15.1,34,0
10-01-2000,25.3,15.8,,0
11-01-2000,26,18.1,31,0
12-01-2000,24.4,,29.6,0
13-01-2000,24.4,18.2,,0
14-01-2000,24.2,,28.4,
15-01-2000,22.4,,28.8,
16-01-2000,24.1,13.1,,
17-01-2000,28.6,19.6,35.5,
18-01-2000,29.1,21.9,,
19-01-2000,28.7,20.7,35.4,
20-01-2000,26.7,19,32.1,
21-01-2000,24.3,17.6,28.5,
22-01-2000,24.6,17.6,,
23-01-2000,23.8,,29.3,
24-01-2000,25.4,16.6,32.4,
25-01-2000,26,,33.1,
26-01-2000,25.4,16.5,32.8,
27-01-2000,26.2,17.5,32.9,
28-01-2000,26.8,18.1,34.2,
29-01-2000,27,19.5,,
30-01-2000,27,17.1,33.7,
31-01-2000,26.1,,,
01-02-2000,24.2,18.6,28.7,
02-02-2000,24.4,19.1,,
03-02-2000,24,,,
04-02-2000,23.9,16.6,28.8,
05-02-2000,23.5,18.5,28.4,
06-02-2000,23.2,18.6,27.8,
07-02-2000,23.1,,28,
08-02-2000,22.9,14.5,28.5,
09-02-2000,23.6,13.7,,
10-02-2000,23.1,16.5,28.9,
11-02-2000,23.1,,27.5,
12-02-2000,22.7,17,28.3,
13-02-2000,23.7,14.6,29.6,
14-02-2000,26.1,17.3,,
15-02-2000,27.6,20.2,33.6,
16-02-2000,25.7,,32.7,
17-02-2000,25.2,,,
18-02-2000,25.2,16,31.1,
19-02-2000,23.7,16.8,28.3,
20-02-2000,23.5,18.6,27.8,
21-02-2000,23.7,18.7,28,
22-02-2000,24.2,19.2,29.6,
23-02-2000,25.1,,29.9,
24-02-2000,25.8,19.5,31.7,
25-02-2000,25.6,,,
26-02-2000,25.9,,33.3,
27-02-2000,27,16.6,35.5,
28-02-2000,27.8,,37.3,
29-02-2000,29.6,18.8,,
01-03-2000,27.6,18.9,37.3,
02-03-2000,26.3,17.3,33.1,
03-03-2000,26.8,18.5,,
04-03-2000,25.5,18.6,31,
05-03-2000,24.3,,29.5,
06-03-2000,24.4,16.3,28.5,
07-03-2000,23.4,,28.1,
08-03-2000,23.1,16.5,30.5,
09-03-2000,25.6,15.2,31.3,
10-03-2000,24.6,,30,
11-03-2000,26,16.1,31.9,
12-03-2000,26.5,20,30.9,
13-03-2000,25.7,22.3,30.4,
14-03-2000,25.7,,30,
15-03-2000,25.5,19.7,30.5,
16-03-2000,24.3,19.7,,
17-03-2000,25.2,17.2,29.6,
18-03-2000,26.6,18.8,30.5,
19-03-2000,28.3,20.8,,
20-03-2000,28.6,18.2,,
21-03-2000,28.2,18,,
22-03-2000,26.4,19.1,,
23-03-2000,27.7,19.7,36.5,
24-03-2000,30.8,19.3,39.5,
25-03-2000,30.8,23.8,40.5,
26-03-2000,28.6,,,
27-03-2000,30,21.3,,
28-03-2000,31.1,22.3,,
29-03-2000,29.5,25.3,33.3,
30-03-2000,28.9,,35.8,
31-03-2000,29.1,22.7,32.7,
01-04-2000,31.1,22.2,,
02-04-2000,29.8,23.1,35,
03-04-2000,28.7,23.6,32.6,
04-04-2000,29.3,,33.5,
05-04-2000,28.6,,32.4,
06-04-2000,28.6,24,32.3,
07-04-2000,29.3,24.6,34,
08-04-2000,29.1,,,
09-04-2000,29,24.9,32.8,
10-04-2000,28.3,,33.5,
11-04-2000,28.4,21.7,33,
12-04-2000,28.2,23.7,31.8,
13-04-2000,28.8,24.4,32.8,
14-04-2000,28.6,25.1,,
15-04-2000,28.9,25.2,32.3,
16-04-2000,28.4,25.2,32.3,
17-04-2000,28.5,24.5,32.1,
18-04-2000,28.8,24.9,32.2,
19-04-2000,29.3,26,,
20-04-2000,29.4,24.3,33.4,
21-04-2000,28.5,24.7,32.4,
22-04-2000,28.4,25.6,,
23-04-2000,28.7,25,32.6,
24-04-2000,28.8,25.7,,
25-04-2000,29.1,,32.6,
26-04-2000,29.3,25.5,32.3,
27-04-2000,29,25.9,32.7,
28-04-2000,28.8,24.7,33.3,
29-04-2000,29.2,24.9,,
30-04-2000,29.4,25.7,,
01-05-2000,28.6,24.9,32.3,
02-05-2000,28.6,23.9,32,
03-05-2000,29.1,26.3,32,
04-05-2000,29.1,26,32.7,
05-05-2000,29.3,25.8,32.9,
06-05-2000,29.4,,32.5,
07-05-2000,29.7,,33.4,
08-05-2000,29.7,27.2,33,
09-05-2000,29.6,,32.9,
10-05-2000,29.6,25.6,32.8,
11-05-2000,29.6,27.2,32.8,
12-05-2000,29.8,,33.1,
13-05-2000,29.4,26.5,34.7,
14-05-2000,30.2,26.7,33.7,
15-05-2000,30.3,,35.1,
16-05-2000,29.1,,34.1,0
17-05-2000,27.6,23.7,32.8,19.1
18-05-2000,24.3,,,0
19-05-2000,27.8,,32.1,191
20-05-2000,29.7,27.2,32.6,4.1
21-05-2000,29.7,26.8,32.8,0
22-05-2000,29.6,,32.9,
23-05-2000,29.9,26.8,33,1
24-05-2000,30.4,27.6,33,0.5
25-05-2000,30.4,27.9,33.2,0
26-05-2000,30.4,28.1,33,2
27-05-2000,30,,33.6,0
28-05-2000,28.7,25.5,32,11.9
29-05-2000,29.9,26.5,33.1,0
30-05-2000,29.9,25.8,32.5,15
31-05-2000,29.9,26.5,33,5.1
01-06-2000,28.3,,33.2,7.1
02-06-2000,27.9,24.1,30.5,7.9
03-06-2000,29.8,25.8,33,4.1
04-06-2000,28.8,24.5,31.2,23.9
05-06-2000,29.4,,,0.3
06-06-2000,27.7,23.1,30.4,31
07-06-2000,28.6,25.3,31.5,0.5
08-06-2000,26.9,,,4.1
09-06-2000,29.7,24.3,,152.9
10-06-2000,29.4,27.6,,1
11-06-2000,29.9,28.6,32.9,0
12-06-2000,29.5,,32.4,
13-06-2000,29.2,,32.2,3
14-06-2000,29.3,26.4,32.5,0.5
15-06-2000,28.9,,32.6,0
16-06-2000,29,,32.8,0
17-06-2000,29.2,28,32.3,
18-06-2000,29.2,27.8,32.5,
19-06-2000,29.6,27.6,33,
20-06-2000,29.8,28.3,32.4,
21-06-2000,30,28.4,32.8,
22-06-2000,29.7,,32.6,
23-06-2000,29.7,26.2,32.5,2
24-06-2000,28.9,25.3,32.6,10.9
25-06-2000,29,,32.3,3
26-06-2000,28.6,24.2,31.5,16
27-06-2000,28.6,25.3,31.6,5.1
28-06-2000,28.1,25.1,30.9,19.1
29-06-2000,28.1,,,0
30-06-2000,27.4,24.2,30.3,43.9
01-07-2000,27.1,24.4,,21.1
02-07-2000,27.3,25,28,14
03-07-2000,26.4,,,23.1
04-07-2000,27.7,23.9,,195.1
05-07-2000,27.6,24.7,29.4,34
06-07-2000,27.6,24.7,30.3,50
07-07-2000,27.8,25.1,30.2,62
08-07-2000,26.6,24.5,28.5,185.9
09-07-2000,27.1,24.1,,90.9
10-07-2000,27.7,24.6,,74.9
11-07-2000,27.6,,,7.9
12-07-2000,25.8,24.3,,81
13-07-2000,26.1,24.9,,351
14-07-2000,27.5,,30.5,17
15-07-2000,27.9,,,3
16-07-2000,28,,,7.1
17-07-2000,28.1,,30.3,0
18-07-2000,27.2,25.6,28.8,0.5
19-07-2000,27.9,,30.1,4.1
20-07-2000,28.1,25.6,30.9,3
21-07-2000,28.2,26.2,30.9,4.1
22-07-2000,28.1,26.1,31,0.3
23-07-2000,28.3,26.4,31,0
24-07-2000,27.8,,31.2,0.3
25-07-2000,28.4,,31.1,0
26-07-2000,28.6,,31,
27-07-2000,28.7,26.7,31.5,
28-07-2000,28.9,26.8,31.5,
29-07-2000,29.2,27.1,31.7,0
30-07-2000,29.1,27.1,,
31-07-2000,29.1,27.1,,
01-08-2000,29.2,26.3,,0
02-08-2000,30.2,,,0
03-08-2000,30.4,26.4,32,0.3
04-08-2000,29.9,25.6,,5.1
05-08-2000,30.7,,,7.9
06-08-2000,31.3,26.6,,0
07-08-2000,30.4,26.4,,
08-08-2000,31.2,27.5,,
09-08-2000,30.1,26.9,,0.5
10-08-2000,28.2,,,0.5
11-08-2000,27.9,23.7,,0
12-08-2000,28.4,24.1,,
13-08-2000,29.4,26.3,31.2,
14-08-2000,30.3,25.7,,
15-08-2000,30.4,25.4,,
16-08-2000,30.7,25.4,,2
17-08-2000,30.8,26.6,,4.1
18-08-2000,31.2,25.7,,3
19-08-2000,30.8,26.6,,5.1
20-08-2000,30.7,26.9,,2
21-08-2000,27.7,,,3
22-08-2000,28.3,24.4,,18
23-08-2000,27.9,24.5,,38.1
24-08-2000,26.9,,,29
25-08-2000,27.9,24.8,31.6,73.9
26-08-2000,26.7,25.5,29,3
27-08-2000,26.2,,29.8,14
28-08-2000,26.1,24.2,28.8,64
29-08-2000,26.3,24.5,29.6,27.9
30-08-2000,27.2,,30.7,14
31-08-2000,26.9,,30.9,7.1
01-09-2000,26.9,24,29.8,25.9
02-09-2000,27.8,24.5,31,7.1
03-09-2000,27.4,25.5,30.3,6.1
04-09-2000,27.9,,30.9,1
05-09-2000,27.7,25.3,,3
06-09-2000,27.9,26.3,31,2
07-09-2000,27.9,26.1,31,0
08-09-2000,28.2,26,30.9,1
09-09-2000,28.3,26,31.7,0.8
10-09-2000,28.3,,31.4,0
11-09-2000,28.1,,31.3,1
12-09-2000,28.5,25.3,31,0.3
13-09-2000,28.8,24.8,,0
14-09-2000,28.7,,,
15-09-2000,28.8,24.8,31.5,
16-09-2000,28.6,25.2,,
17-09-2000,28.3,,,
18-09-2000,28.3,,31.1,
19-09-2000,28.5,,31.5,
20-09-2000,28.8,24,32.1,
21-09-2000,28.5,,33.6,
22-09-2000,28.9,,33.5,
23-09-2000,29.4,23.6,34.3,
24-09-2000,30.1,25.9,33.6,
25-09-2000,29.4,25.2,,
26-09-2000,29.1,,33.1,
27-09-2000,28.4,23.2,33.7,
28-09-2000,27.8,,33,0
29-09-2000,28,,33.4,
30-09-2000,27.8,,32.6,
01-10-2000,28.7,,33.2,
02-10-2000,28.2,23.5,32.7,
03-10-2000,28.4,,33.8,
04-10-2000,29.1,,32.7,
05-10-2000,28.4,25,,
06-10-2000,29.4,20.5,32.5,
07-10-2000,28.7,,32.3,
08-10-2000,27.6,23.7,32.1,3
09-10-2000,29.1,23.5,,3
10-10-2000,29.1,23.9,33.1,0.3
11-10-2000,28.1,,32.1,0
12-10-2000,27.6,23.5,31.7,39.1
13-10-2000,28.9,24.9,32.7,0
14-10-2000,28.8,25.6,32.9,
15-10-2000,29.4,26.6,,
16-10-2000,29.8,24.2,,
17-10-2000,28.2,22.6,35.8,
18-10-2000,27.2,,34.1,
19-10-2000,28.6,22.3,33.6,
20-10-2000,28.7,26.1,33.4,
21-10-2000,28.6,26.3,33.2,
22-10-2000,28.7,,32.7,
23-10-2000,28.2,,32.7,
24-10-2000,27.8,,32.7,
25-10-2000,27.9,,33.7,
26-10-2000,28.8,22.8,35,
27-10-2000,28.7,,35.9,
28-10-2000,27.7,21.5,34.3,
29-10-2000,27.6,22.6,33.8,
30-10-2000,27.7,,33.9,
31-10-2000,28.4,21.1,35.1,
01-11-2000,28,20.4,35.2,
02-11-2000,28.3,21.9,36.1,
03-11-2000,28.3,21.6,35.9,
04-11-2000,27.4,,33.9,
05-11-2000,27.3,23.2,33.7,
06-11-2000,27.6,24,34.9,
07-11-2000,27.4,,33.5,
08-11-2000,27.5,,36,
09-11-2000,27,22.3,35,
10-11-2000,28.2,21,,
11-11-2000,27.6,21,,
12-11-2000,27.6,20.7,35.6,
13-11-2000,27.8,20.3,35.2,
14-11-2000,27.7,21.9,35.3,
15-11-2000,28.1,21.5,35.6,
16-11-2000,27.4,20.6,34.9,
17-11-2000,27.8,,,
18-11-2000,27.3,18.4,,
19-11-2000,26.8,19.2,32,
20-11-2000,26.3,18.3,33.5,
21-11-2000,26.1,17.3,32.5,
