time,tavg,tmin,tmax,prcp
02-03-1995,27,,32.2,0
03-03-1995,27.1,22,33.4,0
04-03-1995,27,21.7,33.6,0
05-03-1995,28,,35.7,0
06-03-1995,27.3,22.9,,0
07-03-1995,26.4,22.8,32.2,0
08-03-1995,26.9,22.2,32.2,0
09-03-1995,26.8,,32.2,0
10-03-1995,27.1,,32.1,
11-03-1995,27.8,24.2,32.4,0
12-03-1995,27.9,24,32.3,0
13-03-1995,27.5,23.4,32.3,0
14-03-1995,27.8,23.5,32.6,0
15-03-1995,27.4,23.9,32.4,0
16-03-1995,27.7,23,33.4,0
17-03-1995,27.2,23.7,33.6,0
18-03-1995,28.1,23.5,33.9,0
19-03-1995,28.8,23.3,33,0
20-03-1995,28,,32.8,0
21-03-1995,27.6,23.4,32.6,0
22-03-1995,27.7,23.5,33,0
23-03-1995,28.7,23.7,33.9,0
24-03-1995,28.5,23.4,35,0
25-03-1995,28.9,24.2,34.4,0
26-03-1995,29,,33,
27-03-1995,28.1,24.2,32.7,11.7
28-03-1995,29,25.8,33,0
29-03-1995,,,,
30-03-1995,29.5,25.8,34.9,0
31-03-1995,29.1,25.9,35.6,0
01-04-1995,29.3,24.9,35.7,0
02-04-1995,29.2,24.7,34.9,0
03-04-1995,29,24.9,34,0
04-04-1995,29.2,25.5,33,0
05-04-1995,29.1,25.4,33,0
06-04-1995,29.2,25.8,33.6,0
07-04-1995,30.1,25.9,34.8,0
08-04-1995,31.2,26.2,37.9,0
09-04-1995,30.7,27,36.8,0
10-04-1995,29.7,25.7,34.3,0
11-04-1995,29.3,25.6,33.9,0
12-04-1995,28.8,25,34.4,0
13-04-1995,30.4,24.7,35.6,0
14-04-1995,30.2,26.7,36.4,0
15-04-1995,29.6,,33.8,
16-04-1995,29.3,,34.2,0
17-04-1995,30.4,26.1,35,0
18-04-1995,30.5,26.4,35,0
19-04-1995,30,26.6,34.2,0
20-04-1995,29.6,26,34.8,0
21-04-1995,30.2,25.6,35.8,0
22-04-1995,30.4,26.3,35.4,0
23-04-1995,31.3,26,34.9,0
24-04-1995,30.8,26.5,36.3,0
25-04-1995,31.4,26.4,36.8,0
26-04-1995,30.6,26.8,,0
27-04-1995,30.3,26.4,35.5,0
28-04-1995,30.8,26.9,,0
29-04-1995,31.2,27.4,35.6,0
30-04-1995,31.3,27,36,0
01-05-1995,31.3,27.9,36.2,0
02-05-1995,31.8,27.6,36.4,0
03-05-1995,31.2,28,35.1,0
04-05-1995,31.1,27.4,35.2,
05-05-1995,27.8,,32.5,0.3
06-05-1995,25.4,25,26.5,24.4
07-05-1995,25.7,24,29,148.1
08-05-1995,25.7,23.8,29.5,53.6
09-05-1995,29.2,24.5,33.3,1.3
10-05-1995,29.5,,35.8,0
11-05-1995,32.3,24.9,38.2,13
12-05-1995,32.2,28.9,36.5,0
13-05-1995,31.1,28.4,34.5,0
14-05-1995,31.5,28.6,36,0
15-05-1995,30.7,28.4,35,0
16-05-1995,31.8,28.4,38,0
17-05-1995,32,28.3,39.2,0
18-05-1995,31.9,27.7,38.4,0
19-05-1995,30.3,,37.4,
20-05-1995,28.5,23.2,33.6,10.9
21-05-1995,30.3,25.9,36.1,0
22-05-1995,30.7,25.9,37.2,0
23-05-1995,31.4,27.5,36.9,0
24-05-1995,30.6,27.6,36.2,0
25-05-1995,29.4,26.4,34.3,0
26-05-1995,30.3,26.4,34.5,0
27-05-1995,30.1,26.4,34.8,0
28-05-1995,30.6,27,35,0
29-05-1995,31.6,27.4,36.9,0
30-05-1995,32.4,,39.2,0
31-05-1995,32.8,28,39.4,0
01-06-1995,32.5,28,39.6,0
02-06-1995,32.8,28.6,40.5,0
03-06-1995,32.6,27.2,40.1,0
04-06-1995,33.4,28.8,39.4,0
05-06-1995,33.3,29.2,39.4,0
06-06-1995,33.7,30.4,40.5,0
07-06-1995,34.5,30.3,40.8,0
08-06-1995,33.4,,,0
09-06-1995,33.7,29.4,40.4,0
10-06-1995,34.4,29.8,40,0
11-06-1995,32.3,29.9,38.1,
12-06-1995,32.1,29,39,0
13-06-1995,31.3,29,40,0
14-06-1995,31.6,,38.9,
15-06-1995,31.8,26.9,38.3,0
16-06-1995,30.8,27.4,38.6,
17-06-1995,31.3,,35.8,0
18-06-1995,32.1,27.5,38.3,0
19-06-1995,32.2,,39,0
20-06-1995,32.9,25.4,37.5,0
21-06-1995,30.3,,34.5,
22-06-1995,,,,
23-06-1995,28.9,,35.3,
24-06-1995,29.8,24.5,35.9,0.5
25-06-1995,29.5,22.1,35,3
26-06-1995,30.8,27,35.6,0
27-06-1995,30.4,26.9,35.2,0
28-06-1995,29.4,26.5,35,0
29-06-1995,30.7,26.8,36.3,0
30-06-1995,31.6,27.5,37.4,0
01-07-1995,31.9,28,36,
02-07-1995,32.4,27,38.2,0
03-07-1995,32.1,,38.3,0
04-07-1995,32,28.8,38.1,0
05-07-1995,32.4,28.2,38.5,0
06-07-1995,31.1,,37.3,0
07-07-1995,30.9,27,34.4,
08-07-1995,30.9,26.9,35.9,0
09-07-1995,30.3,,37.8,
10-07-1995,27.2,24.4,30.6,31.5
11-07-1995,28.8,25.2,33.3,1.5
12-07-1995,29.2,27,31.6,0
13-07-1995,30.1,26.9,34.4,0
14-07-1995,28.7,,35.9,
15-07-1995,28.8,23.7,34.2,81.8
16-07-1995,29.2,,33.7,0
17-07-1995,29.8,24.9,33.6,4.8
18-07-1995,28.9,27.1,31.8,0
19-07-1995,28.7,26.4,,0
20-07-1995,29.3,26.6,32.8,0
21-07-1995,30.2,26.5,34.2,0
22-07-1995,29.9,26.8,33.4,0
23-07-1995,29.3,,34.8,
24-07-1995,29.6,23.5,,11.7
25-07-1995,27.3,23.7,32.2,3.3
26-07-1995,29.5,24.4,35,0
27-07-1995,27.6,24.6,34,1.8
28-07-1995,28.4,24,33.2,6.4
29-07-1995,28.6,24.6,32.6,0.3
30-07-1995,30,26,35,0
31-07-1995,29.4,,35.5,
01-08-1995,30.6,,35.5,0
02-08-1995,30.5,27.6,34.6,0
03-08-1995,30.3,27.2,34,0
04-08-1995,30.1,27,35.3,0
05-08-1995,29.2,24.7,36,0
06-08-1995,29.7,,35.1,0
07-08-1995,27.3,23,33.6,23.9
08-08-1995,28.3,,33,1.5
09-08-1995,28.6,22.5,35,44.2
10-08-1995,29.6,25.9,,0.3
11-08-1995,28.3,26,31.5,0
12-08-1995,30.1,26.2,35.2,
13-08-1995,29.7,,36,
14-08-1995,28.3,,35.5,3.6
15-08-1995,27.4,22.2,31.9,50.3
16-08-1995,29.7,25.7,33.8,0.5
17-08-1995,30.2,26,35.6,0
18-08-1995,27.2,,35.3,0
19-08-1995,28.3,,34.5,56.9
20-08-1995,29.3,24.1,34.9,5.6
21-08-1995,28.6,,34.4,0
22-08-1995,29,24.1,34.6,37.6
23-08-1995,28.2,,35.4,0
24-08-1995,29.6,23.5,34.6,64
25-08-1995,28.5,24.6,33.2,1.5
26-08-1995,28.6,,33.8,4.8
27-08-1995,29.5,24,33.1,10.7
28-08-1995,28.8,,33,0
29-08-1995,28.3,24.5,,4.6
30-08-1995,28.4,25.9,30.7,0
31-08-1995,29.1,25.9,33.8,1.5
01-09-1995,30.5,26.2,34.5,0
02-09-1995,30.3,26.7,35.5,0
03-09-1995,30.1,26.1,35,
04-09-1995,29.2,25,34,0
05-09-1995,29.8,25.4,35.5,0.8
06-09-1995,28.8,,36.1,0
07-09-1995,27.6,23.7,34.4,15
08-09-1995,28.1,23.8,34.3,1.5
09-09-1995,27.7,23.4,34.8,4.8
10-09-1995,25.7,,32.8,39.9
11-09-1995,26.2,22.5,31.8,68.3
12-09-1995,28.1,24.2,32.6,10.4
13-09-1995,28.9,26,32.3,0.3
14-09-1995,29.7,25.5,34.7,0
15-09-1995,30.4,26.8,34.6,0
16-09-1995,28.6,,35.8,0
17-09-1995,28.3,23.7,32.2,44.7
18-09-1995,29.7,26.6,35,0
19-09-1995,30.1,26.7,35.6,0
20-09-1995,30.2,,35.2,0
21-09-1995,28.4,24.3,33.5,0.5
22-09-1995,28.9,26,33.1,0.5
23-09-1995,30.1,,,0
24-09-1995,30.1,24.6,36.2,0
25-09-1995,30.7,26.8,36,
26-09-1995,30.7,,34.1,0
27-09-1995,28.2,,36,
28-09-1995,28.9,,34.4,
29-09-1995,28.4,25.5,35,0
30-09-1995,29.3,,34.9,0
01-10-1995,27.7,24.9,33.1,0
02-10-1995,29.1,25.9,34.3,0
03-10-1995,28.7,,35.1,
04-10-1995,29.2,24.8,34.9,0
05-10-1995,25.7,,30.2,
06-10-1995,27.2,24.2,31.2,
07-10-1995,27.3,24,32,4.3
08-10-1995,25.9,24.1,28.7,9.4
09-10-1995,26.5,24.2,29.6,5.6
10-10-1995,28.7,24,33.7,1.3
11-10-1995,27.7,23.8,31.6,24.1
12-10-1995,29.3,25,34.3,0
13-10-1995,29.3,25.9,33.8,1.8
14-10-1995,27.8,23.4,31.6,8.4
15-10-1995,26.8,22.8,30.6,17.5
16-10-1995,28.8,24.5,34.3,0.3
17-10-1995,28.7,24.4,33.8,2.8
18-10-1995,28.9,25.6,33.8,0
19-10-1995,28.2,24.8,33.7,0
20-10-1995,28.1,25.5,34.4,
21-10-1995,28.9,25.3,33.9,0
22-10-1995,28.6,24.9,33,0
23-10-1995,27.4,24.9,31.8,0
24-10-1995,25.9,24.5,29.1,14
25-10-1995,27.4,24.1,32.1,26.7
26-10-1995,26.2,24.1,30.7,13.2
27-10-1995,27.1,23.1,31.6,29
28-10-1995,27.8,24,31.9,8.4
29-10-1995,27.2,23.4,31.6,19.3
30-10-1995,26.6,24,,1.8
31-10-1995,27.7,,33.5,0
01-11-1995,28.6,24.5,33,0
02-11-1995,29.1,,33,
03-11-1995,25.3,23.6,,13.7
04-11-1995,25.2,23.6,26.9,84.6
05-11-1995,25.1,24,28.6,27.4
06-11-1995,26.6,23.4,29.4,74.9
07-11-1995,26.5,24.8,28.6,0.5
08-11-1995,25.1,,26.7,0.5
09-11-1995,28.1,23.9,33.4,2.3
10-11-1995,28.7,24.8,33.6,0
11-11-1995,27.9,,32.7,0
12-11-1995,28.2,25.5,32.2,0
13-11-1995,27.2,,31.5,0
14-11-1995,26.6,23.5,32.2,0
15-11-1995,25.3,22,30.6,0
16-11-1995,26.4,21.8,30.6,
17-11-1995,26.1,21.6,32,0
18-11-1995,26.4,22.6,32.2,0
19-11-1995,27.2,23,33.5,0
20-11-1995,26.8,23.9,31.4,0
21-11-1995,28.1,24,32,0
22-11-1995,28.1,24.5,31.6,
23-11-1995,26,24,29.9,3.3
24-11-1995,26.6,20.5,30.3,7.9
25-11-1995,25.7,23.2,31.9,0
26-11-1995,26.7,23.6,30.6,1.3
27-11-1995,26.3,23.8,30.5,0
28-11-1995,26.4,23.4,30.8,0
29-11-1995,25.7,22.6,30.5,0
30-11-1995,25.7,22,30,0
01-12-1995,25.3,21.6,30,0
02-12-1995,25.8,21.5,30.3,0
03-12-1995,25.5,,30.1,16
04-12-1995,25.5,21.4,30,0
05-12-1995,26,22,30.2,0
06-12-1995,25.8,22.3,30.3,0
07-12-1995,25.2,,28.9,7.9
08-12-1995,24.9,20.6,29.3,0.3
09-12-1995,24.5,20.5,27.1,0
10-12-1995,24.4,,29.3,3.8
11-12-1995,24.4,21,28.9,1.5
12-12-1995,24.4,20.3,29.2,0
13-12-1995,24.8,20.2,29.2,0
14-12-1995,24.4,20,29.5,0
15-12-1995,25.1,19.4,29.4,0
16-12-1995,24.6,20.8,29.6,0
17-12-1995,24.5,20.5,29.4,0
18-12-1995,24.6,20.9,29.4,0
19-12-1995,24.7,20.2,29.2,0
20-12-1995,24.9,20.6,29.2,0
21-12-1995,24.7,20.9,29,0
22-12-1995,24.7,20.6,29.2,0
23-12-1995,24.1,20,29.4,0
24-12-1995,23.8,20,,0
25-12-1995,24.7,19.9,29.6,0
26-12-1995,24.8,20.7,29.7,0
27-12-1995,25.1,20.8,29.2,
28-12-1995,25.3,21.4,29.2,2.8
29-12-1995,24.9,21.1,28.9,1.8
30-12-1995,25.2,21.3,28.5,0
31-12-1995,24.3,,28.9,0.3
01-01-1996,25.6,19.8,29.2,0
02-01-1996,24.9,20.7,29.1,0
03-01-1996,23.8,20.9,28.9,
04-01-1996,24.6,20.8,29.9,0
05-01-1996,24.2,20.6,28.9,0
06-01-1996,24.2,20.3,28.9,0
07-01-1996,24.4,20.4,29.5,0
08-01-1996,24.9,20.5,29.2,0
09-01-1996,24.4,21,28.8,
10-01-1996,24.8,20.9,29.5,0
11-01-1996,24.5,20.5,29.9,0
12-01-1996,25,20.8,30.5,0
13-01-1996,24.9,20.4,29.6,0
14-01-1996,26,,29.8,0
15-01-1996,25.7,21.9,30.5,0
16-01-1996,26,22.3,29.9,0
17-01-1996,24.7,,29.9,0
18-01-1996,24.8,20.3,,
19-01-1996,24.6,19.9,30.6,0
20-01-1996,24.8,20.4,30.6,0
21-01-1996,24.9,20.3,31.5,0
22-01-1996,24.1,20,31.5,0
23-01-1996,25.9,21.1,29.8,0
24-01-1996,24.5,20.9,,
25-01-1996,22.7,,,0
26-01-1996,23.9,18.8,29.3,0
27-01-1996,24.5,19.5,29.7,0
28-01-1996,25.6,20.4,29.6,0
29-01-1996,25,20.6,29.6,0
30-01-1996,24.7,20.2,29.6,0
31-01-1996,25.3,20.3,29.9,0
01-02-1996,25.5,21.8,30.1,0
02-02-1996,25.4,,29.4,0
03-02-1996,24.6,19.9,29.3,0
04-02-1996,24.8,20.2,30.4,0
05-02-1996,25.1,21.4,30.5,0
06-02-1996,26.1,20.8,30.2,0
07-02-1996,24.8,,,0
08-02-1996,25.2,20,29.6,0
09-02-1996,25.9,20.1,,0
10-02-1996,26.4,21.9,30.6,0
11-02-1996,26.6,,31.2,0
12-02-1996,26.7,22.7,30.4,0
13-02-1996,26.4,21.9,31,0
14-02-1996,26.1,,,0
15-02-1996,26.7,21.6,,0
16-02-1996,25.6,21.4,,0
17-02-1996,26.6,21.4,30.1,0
18-02-1996,26.4,21.2,30.6,0
19-02-1996,25.6,20.4,31.2,0
20-02-1996,26.3,20.9,31,0
21-02-1996,27.7,22.6,,0
22-02-1996,28.1,,33.6,0
23-02-1996,28.2,,32.9,0
24-02-1996,27.1,23.9,32.5,0
25-02-1996,26.6,,32.4,0
26-02-1996,26.4,21.4,31.6,0
27-02-1996,26.5,22,31.2,0
28-02-1996,26.3,21.8,31.1,0
29-02-1996,26.3,22,31.2,0
01-03-1996,26.8,21.4,31.2,0
02-03-1996,25.9,21,,0
03-03-1996,24.7,21,30.5,0
04-03-1996,26,21,,0
05-03-1996,26.7,,32.2,0
06-03-1996,27.5,21.8,34.3,0
07-03-1996,28.3,22.3,33.6,0
08-03-1996,26.9,21.9,33.7,0
09-03-1996,27.1,21.5,33.1,0
10-03-1996,25.9,20.9,,0
11-03-1996,26.6,21.5,31.1,0
12-03-1996,26.4,20.9,,0
13-03-1996,25.4,21.1,32.2,0
14-03-1996,25.8,20.8,32.2,0
15-03-1996,26.4,,,0
16-03-1996,27.4,22.6,34.1,0
17-03-1996,27.8,22.7,33,0
18-03-1996,27.3,23.8,34.1,0
19-03-1996,27.7,,33.6,0
20-03-1996,27.7,22.7,35.6,0
21-03-1996,28.2,23.9,35.1,0
22-03-1996,28.1,22.6,35.4,0
23-03-1996,28.6,23.8,34,0
24-03-1996,27.7,23.8,33.4,
25-03-1996,28.3,23.9,34.6,0
26-03-1996,29.1,,35.9,0
27-03-1996,29.9,,36.9,0
28-03-1996,30.9,,36.5,0
29-03-1996,29.9,,,0
30-03-1996,30.1,,35.5,0
31-03-1996,30.2,26.3,36,0
01-04-1996,30.2,26.3,35.8,0
02-04-1996,30.4,26.1,,0
03-04-1996,29.6,25.4,34.2,0
04-04-1996,30.1,25.1,,0
05-04-1996,30.3,25,34.4,0
06-04-1996,28.6,25.7,33,1.8
07-04-1996,29.8,25.2,,0
08-04-1996,29.8,25.7,,0
09-04-1996,30.1,,,0
10-04-1996,30.8,26.4,36,0
11-04-1996,29.7,,34.6,
12-04-1996,29.1,,34.1,0
13-04-1996,27.3,22.6,31.5,14.7
14-04-1996,27.6,24.5,31.9,0.5
15-04-1996,27.7,24.6,32.3,10.4
16-04-1996,28.3,25.2,33.5,1.8
17-04-1996,30.4,26,,0
18-04-1996,30.2,26.6,36,0
19-04-1996,30.9,27,,0
20-04-1996,30.8,26.6,36.6,0
21-04-1996,30.6,27.6,36.6,0
22-04-1996,31.5,26,,0
23-04-1996,30.7,26.6,35.5,0
24-04-1996,31,27.2,,0
25-04-1996,30.4,27,,0
26-04-1996,30.6,27.2,37.6,0
27-04-1996,31.2,,38,0
28-04-1996,32.3,26.9,,0
29-04-1996,32.3,,,0
30-04-1996,33.1,,,
01-05-1996,29.8,21.6,,21.6
02-05-1996,32.1,27.3,39.1,0
03-05-1996,31.1,26.8,41.1,0
04-05-1996,31.8,,38.5,0
05-05-1996,32.6,28,,0
06-05-1996,31.9,27.6,41,0
07-05-1996,33.3,,42.9,0
08-05-1996,33.9,28.4,41.4,0
09-05-1996,32.2,,42.6,0
10-05-1996,33.7,28.9,42,0
11-05-1996,33.2,28.6,41.3,0
12-05-1996,33,28.5,42.2,0
13-05-1996,32.1,27.8,43,0
14-05-1996,32.9,,42.2,0
15-05-1996,31.8,,,0
16-05-1996,32.6,,42.2,0
17-05-1996,31.5,,38.6,0
18-05-1996,31.2,,39.1,0
19-05-1996,30.6,,38.6,0
20-05-1996,31.4,,40.4,0
21-05-1996,32.1,,38.7,0
22-05-1996,31.3,,37.6,0
23-05-1996,30.9,27.9,,0
24-05-1996,32.3,,40.4,0
25-05-1996,32.4,28,39,0
26-05-1996,32.4,28.7,39.3,0
27-05-1996,32.9,,41.5,0
28-05-1996,32.6,,41.4,0
29-05-1996,32,28.7,40.3,0
30-05-1996,31.8,28.4,39.6,0
31-05-1996,31.5,,38,0
01-06-1996,31.2,,37.4,0
02-06-1996,31.2,,37.7,0
03-06-1996,32.4,,38.3,0
04-06-1996,32.2,27.9,38.3,0
05-06-1996,31.9,,39.6,0
06-06-1996,31.9,,39,0
07-06-1996,31.9,,39.5,0
08-06-1996,30.6,,38.7,0
09-06-1996,30.3,,35.6,
10-06-1996,31.6,26.9,35.4,0
11-06-1996,31.1,,38.4,
12-06-1996,28.8,24.1,,26.4
13-06-1996,24.7,,25.6,75.2
14-06-1996,23.4,23,,268.5
15-06-1996,26,22.5,28.9,116.6
16-06-1996,28.6,24.8,33.4,0
17-06-1996,30,25.5,,0.3
18-06-1996,29.6,25.8,,0
19-06-1996,30.2,,35.2,0
20-06-1996,31.3,26.7,36,0
21-06-1996,29.6,,36.7,0
22-06-1996,29.6,24.5,37,10.9
23-06-1996,31.6,26.3,37,0
24-06-1996,30.3,27,37,0
25-06-1996,31.1,27.2,37,0
26-06-1996,30.3,24.7,36,0.5
27-06-1996,29.7,25.6,36.1,0
28-06-1996,30.5,,37.1,0
29-06-1996,30.3,26.7,36.9,0
30-06-1996,30.3,,35.2,0
01-07-1996,31,26.1,,0
02-07-1996,30.4,27,36,0
03-07-1996,30.7,26.9,35.7,0
04-07-1996,29.2,,36.8,0
05-07-1996,30.5,,37.1,0
06-07-1996,29,,32.2,0
07-07-1996,29.1,24.4,33.6,0.3
08-07-1996,30.2,,35.6,0
09-07-1996,29.1,25.9,33.6,0
10-07-1996,30.7,25.5,,0
11-07-1996,30.2,,35,0
12-07-1996,30.2,27.4,35.9,
13-07-1996,30.4,27,34.8,0
14-07-1996,29.6,26.6,32.2,0
15-07-1996,29.4,26,34.2,0
16-07-1996,27.6,,31.3,0.8
17-07-1996,25.9,,28.4,3.8
18-07-1996,27.1,22.9,,15.5
19-07-1996,28.3,24,32.1,10.9
20-07-1996,29,24,33.6,15.2
21-07-1996,28.8,24.4,32.2,20.8
22-07-1996,29.6,,33,0
23-07-1996,30.5,24.4,34.6,0.5
24-07-1996,30.8,,35.8,0
25-07-1996,30.3,27.6,34.6,0
26-07-1996,30,26.8,34.9,0
27-07-1996,30.4,27,35.8,0
28-07-1996,31.3,26.9,36.5,0
29-07-1996,30.9,,36.4,
30-07-1996,30,24.4,34,5.1
31-07-1996,30.2,26.9,35.1,0
01-08-1996,30.6,27.2,33.9,0
02-08-1996,30.3,,34.9,0
03-08-1996,31.1,,35.8,0
04-08-1996,31.3,,37,
05-08-1996,31.4,,37.2,0
06-08-1996,30.8,,36.9,2
07-08-1996,29,24.9,33.2,2.8
08-08-1996,30.4,,37,0
09-08-1996,30.4,26,35.1,0.5
10-08-1996,29.7,,34,0
11-08-1996,29.1,23.5,32.3,7.4
12-08-1996,29.4,,34.8,0
13-08-1996,30.6,24,,36.8
14-08-1996,31.1,25.9,,0.3
15-08-1996,29.2,25.4,,0
16-08-1996,28.1,26.5,32,0
17-08-1996,29.4,,34.5,
18-08-1996,29,24.8,32.8,0.5
19-08-1996,28.6,,34,1.3
20-08-1996,29.3,,32.4,9.7
21-08-1996,28.2,26,32.7,0
22-08-1996,28.9,25.6,33.4,0.8
23-08-1996,28.8,25.5,,0
24-08-1996,29.9,25.4,34,
25-08-1996,29.2,25.7,,0.3
26-08-1996,30.3,26.5,,0
27-08-1996,29.5,,34.2,0
28-08-1996,30.1,26.4,34,0
29-08-1996,30.1,26.8,35.2,0
30-08-1996,31.2,26.1,35.6,0
31-08-1996,29.4,25,34,
01-09-1996,27.8,24.2,31.3,5.8
02-09-1996,27.4,,32.7,0
03-09-1996,27.7,23,33.6,5.1
04-09-1996,28.7,24.4,34.5,0
05-09-1996,27.9,24.5,32,6.6
06-09-1996,29.8,25.9,33.4,0
07-09-1996,29.2,,33.3,0
08-09-1996,28.7,24.5,,0
09-09-1996,28.8,25.5,33.4,0
10-09-1996,26.1,24.5,31.8,
11-09-1996,25.6,,32,
12-09-1996,25.5,22.3,34,
13-09-1996,28.6,22.9,33.6,
14-09-1996,29.7,25.3,33,0
15-09-1996,29.3,25.7,32.6,0
16-09-1996,29.3,,33.6,0
17-09-1996,29.6,26,34.9,0
18-09-1996,30.3,26.6,35.2,0
19-09-1996,30.4,,34.8,0
20-09-1996,29.6,25.7,,0
21-09-1996,29.1,,35.6,
22-09-1996,27.9,23.8,35.1,10.7
23-09-1996,27.1,,34.2,9.9
24-09-1996,27.5,23.9,34.4,25.4
25-09-1996,28.4,24.7,35.1,1
26-09-1996,29.1,25.4,35.1,0
27-09-1996,29.1,,33.6,3.3
28-09-1996,28.4,22.9,34,52.3
29-09-1996,29.1,24.9,33,0.5
30-09-1996,29.3,,,0
01-10-1996,27.4,22.4,31.6,16.5
02-10-1996,28.8,,33.4,16
03-10-1996,28.9,24.7,34.2,0
04-10-1996,28.9,25,34.5,0
05-10-1996,29.7,26.2,35.1,0
06-10-1996,29.7,,34.6,0
07-10-1996,29.3,26.4,,
08-10-1996,27.9,25.7,32.5,
09-10-1996,25.7,23.4,28.5,26.4
10-10-1996,25.8,23.4,,10.4
11-10-1996,26.4,23.6,29.2,22.6
12-10-1996,26.8,24.4,30.9,0
13-10-1996,26.9,24.9,31.5,0.5
14-10-1996,27,24,30.9,20.6
15-10-1996,26.4,23.9,,34.8
16-10-1996,24.1,23,,31.5
17-10-1996,24.4,,27,45.2
18-10-1996,25.6,,29.2,87.1
19-10-1996,27.9,,,13.5
20-10-1996,27.4,24.4,31.3,1.5
21-10-1996,26.7,,,0
22-10-1996,28.3,24.7,32,8.6
23-10-1996,27.8,24.8,32.1,0
24-10-1996,26.4,,,
25-10-1996,29.1,23.5,32.2,0.5
26-10-1996,,,,
27-10-1996,28.7,,33.2,
28-10-1996,27.2,,32.4,0
29-10-1996,27.8,24.7,34.3,0
30-10-1996,27.4,24.6,33.4,0
31-10-1996,27.1,,32,0
01-11-1996,27.3,24.6,31.7,
02-11-1996,27.7,24.7,32.3,
03-11-1996,27,,33.5,0
04-11-1996,26.4,20,32.6,0
05-11-1996,26.1,19.7,32.5,0
06-11-1996,26.9,20.4,34.4,0
07-11-1996,27.8,,33.4,0
08-11-1996,28.1,22.9,,0
09-11-1996,27.7,24,32.4,0
10-11-1996,27.5,,33.3,0
11-11-1996,27.7,,33.9,0
12-11-1996,28.1,23.8,33.2,0
13-11-1996,27.1,24,32.6,0
14-11-1996,27.1,24,32.4,
15-11-1996,27.6,23.5,31.5,0.5
16-11-1996,27.5,,,0
17-11-1996,27.5,,31.7,0
18-11-1996,24.4,23.1,25.5,26.9
19-11-1996,25.5,23.3,28.4,8.6
20-11-1996,26.1,,30.2,7.6
21-11-1996,24.4,22,,74.9
22-11-1996,24.4,22.7,25.7,35.1
23-11-1996,24.3,22.8,29.1,23.1
24-11-1996,26.3,22.5,29.2,92.7
25-11-1996,23.9,,25.7,1
26-11-1996,24.4,22.4,26.9,31.8
27-11-1996,25.3,23.4,27.7,20.6
28-11-1996,25.9,22.9,29.3,26.9
29-11-1996,24.6,,29,0
30-11-1996,24.4,,,0
01-12-1996,23.7,17.9,28.9,0
02-12-1996,23.6,17.8,,0
03-12-1996,25.1,,30.3,0
04-12-1996,26.8,22.4,31.2,0
05-12-1996,26.8,22.8,31.4,0
06-12-1996,25.1,,28,1.5
07-12-1996,27.3,21.2,30.2,35.8
08-12-1996,24.4,22.4,25.1,55.4
09-12-1996,24.9,,27.1,0
10-12-1996,24.5,,27.6,4.3
11-12-1996,25.9,23,28.6,56.6
12-12-1996,23.6,,26,30.2
13-12-1996,24.4,21.6,26.2,53.6
14-12-1996,24.3,22.6,,59.2
15-12-1996,24,22.5,25.1,51.1
16-12-1996,25.4,,,25.4
17-12-1996,25.8,23,29,0.3
18-12-1996,24.7,22.3,28.4,0.3
19-12-1996,24.9,20.8,28.4,0
20-12-1996,25.3,21.4,,0
21-12-1996,23.4,20.1,28.4,0
22-12-1996,24.5,,28.8,0
23-12-1996,23.4,,28.2,0
24-12-1996,23.7,20,28,0
25-12-1996,23.1,18.2,28.4,0
26-12-1996,24.6,,27.8,
27-12-1996,24.9,21.6,29.4,0
28-12-1996,24.9,20.9,,0
29-12-1996,24.8,20.6,28.9,
30-12-1996,24.7,20.9,28.3,0
31-12-1996,24.4,19.5,28.4,0
01-01-1997,24.1,19,28.2,0
02-01-1997,24.2,,29.1,0
03-01-1997,23.6,,29,0
04-01-1997,24,19.5,,0
05-01-1997,24.3,19.8,,0
06-01-1997,23.7,19,28.2,
07-01-1997,23.7,19.9,27.6,0
08-01-1997,23.8,22.2,26.6,11.7
09-01-1997,25.3,21.4,28.2,3.3
10-01-1997,23.1,21.1,25.6,4.6
11-01-1997,24.8,,28.6,1.8
12-01-1997,25.4,21.9,,0
13-01-1997,26.1,,,0
14-01-1997,24.7,21.8,29.2,0
15-01-1997,24.1,21.4,29.6,0
16-01-1997,24.4,20.9,29.2,0
17-01-1997,25.2,21.8,29.2,0
18-01-1997,25.3,,,0
19-01-1997,24.2,,28.8,0
20-01-1997,24.8,20.4,30.4,0
21-01-1997,26.3,21.8,32.1,0
22-01-1997,24.8,,30.3,0
23-01-1997,24.4,,29.7,0
24-01-1997,23.8,18.4,29.1,0
25-01-1997,24.6,20.6,29.3,0
26-01-1997,24,20,29.4,0
27-01-1997,24.4,,,0
28-01-1997,25.2,19.8,29.2,0
29-01-1997,24,19.4,,0
30-01-1997,23.4,18.5,28.4,0
31-01-1997,22.5,18.7,29.2,0
01-02-1997,23.4,18.9,30.3,0
02-02-1997,24.4,18.7,31.2,0
03-02-1997,24.3,,31.7,0
04-02-1997,26.7,21.4,31.4,0
05-02-1997,25.4,,30.9,0
06-02-1997,25.6,,32.1,0
07-02-1997,25.1,,32.2,0
08-02-1997,25.4,21.3,31.4,0
09-02-1997,25.4,21.3,32,0
10-02-1997,25.8,21.5,30.9,0
11-02-1997,26.2,21.9,,0
12-02-1997,26.3,21.8,30.8,0
