time,tavg,tmin,tmax,prcp
09-11-1998,22.3,,,4.1
10-11-1998,22.3,,28.8,2
11-11-1998,20.7,14.5,29.1,0
12-11-1998,22.8,15.5,30.1,0
13-11-1998,22,,30.1,0
14-11-1998,21.6,13.5,29.7,0
15-11-1998,21.7,,28.8,0
16-11-1998,21,,29,
17-11-1998,21.7,,27.5,
18-11-1998,22.4,16.5,28.9,
19-11-1998,23.2,17.3,28.9,0
20-11-1998,22.3,,29.5,0
21-11-1998,22,15.7,,0
22-11-1998,20.1,12.7,30.6,0
23-11-1998,19.9,10.9,28.9,0
24-11-1998,18.7,,28.3,0
25-11-1998,20.2,,28.9,0
26-11-1998,21.4,13.5,28.9,
27-11-1998,19.3,12.5,28.1,0
28-11-1998,19.7,,28.7,0
29-11-1998,19.2,,28.1,0
30-11-1998,19.3,,28.5,0
01-12-1998,20.5,10.7,28.5,0
02-12-1998,18.3,,27.9,0
03-12-1998,18.3,,27.1,
04-12-1998,18.9,,27.1,0
05-12-1998,17.3,10.9,26.7,0
06-12-1998,18.3,,25.7,0
07-12-1998,18.4,,26.4,0
08-12-1998,17.9,10.9,27,0
09-12-1998,16.2,9.3,27,0
10-12-1998,16.7,,26.9,0
11-12-1998,16.9,8.9,26.9,0
12-12-1998,16.9,,26.5,0
13-12-1998,16.5,9.6,25.8,0
14-12-1998,17.5,,25.1,0
15-12-1998,16.2,,25.4,0
16-12-1998,15.4,,25.4,0
17-12-1998,13.5,,23,0
18-12-1998,14.7,,,0
19-12-1998,14.5,,23.6,0
20-12-1998,15.2,,23.6,0
21-12-1998,14.7,6.8,24,0
22-12-1998,15.2,,24,0
23-12-1998,15.8,,23.9,0
24-12-1998,15,,24.1,
25-12-1998,12.6,8.7,24.1,
26-12-1998,11.8,,19.9,0
27-12-1998,10,,17.4,0
28-12-1998,8,3.3,16.3,0
29-12-1998,10.2,,15.9,
30-12-1998,9.3,,16,
31-12-1998,11,4.7,19.8,
01-01-1999,13.3,6.3,21.9,
02-01-1999,12.1,5.9,21.9,
03-01-1999,10.8,,21.2,
04-01-1999,14.2,3.7,23.6,
05-01-1999,14.8,,23.8,
06-01-1999,16.6,9.7,23.8,
07-01-1999,15.5,,23.6,15
08-01-1999,14.8,10.3,21.1,2
09-01-1999,11.2,,20.5,0
10-01-1999,,,,
11-01-1999,11.7,,17.4,
12-01-1999,12.4,,18.7,
13-01-1999,13,,19.1,
14-01-1999,9.6,,19.1,
15-01-1999,8.4,,,
16-01-1999,8,,,
17-01-1999,8.4,,12.7,
18-01-1999,11.4,,16.8,
19-01-1999,10.5,6.1,,
20-01-1999,9.1,3.4,16.1,
21-01-1999,12,,21.3,
22-01-1999,16.8,,25.5,
23-01-1999,17,,,
24-01-1999,18.5,12.5,27.3,
25-01-1999,18,,27.3,
26-01-1999,15.4,8.7,26.1,
27-01-1999,15.6,,23.9,
28-01-1999,13.6,8.1,23.9,
29-01-1999,14.3,,21.3,
30-01-1999,14,,20.3,
31-01-1999,12.8,,20.5,
01-02-1999,13.5,,20.5,
02-02-1999,16.7,,21.7,
03-02-1999,16.7,9.7,22.5,2
04-02-1999,15,,22.5,2
05-02-1999,13.8,,,0
06-02-1999,15.1,,23.3,
07-02-1999,15.3,,25.8,
08-02-1999,15.8,,25.8,
09-02-1999,17,,22.3,0
10-02-1999,17.5,,26.9,
11-02-1999,19.9,12.5,28.5,
12-02-1999,20.8,,28.5,
13-02-1999,20.9,,29.3,
14-02-1999,20.1,,29.3,
15-02-1999,19.7,,28.7,
16-02-1999,19.9,11.1,,
17-02-1999,20.7,,29.9,
18-02-1999,23.5,15.1,31.4,
19-02-1999,21.9,,31.5,
20-02-1999,20.3,,31.5,
21-02-1999,20.1,,28.9,
22-02-1999,20.4,,28.9,
23-02-1999,20.4,12.1,30.1,
24-02-1999,20.9,14.1,29.9,
25-02-1999,21.3,,30.5,
26-02-1999,21.2,15.1,30.5,
27-02-1999,20.7,,29.1,
28-02-1999,19.8,,28.7,
01-03-1999,20.8,,,
02-03-1999,20.3,,,
03-03-1999,21.7,,31,
04-03-1999,22.7,,31,
05-03-1999,23.3,,33.7,
06-03-1999,25.8,16.6,35.1,
07-03-1999,26.5,18.7,35.4,
08-03-1999,26.6,,35.7,
09-03-1999,26.7,,35.7,
10-03-1999,25.5,16.5,35.1,
11-03-1999,25.3,17.1,33.1,
12-03-1999,24.4,,33,
13-03-1999,22.2,,32.9,
14-03-1999,23.3,12.7,31.1,
15-03-1999,23.7,13.8,32.5,
16-03-1999,24,,33.1,
17-03-1999,24.4,,36.7,
18-03-1999,25.7,16.7,36.7,
19-03-1999,24.6,16.1,34.8,
20-03-1999,26.1,,34.4,
21-03-1999,24.5,,34.4,
22-03-1999,23.8,,33.1,
23-03-1999,24.2,15.5,33.7,
24-03-1999,25.8,,36.1,
25-03-1999,27.4,,38.1,
26-03-1999,27.2,18.1,38.1,
27-03-1999,26,18.7,37.1,
28-03-1999,27.6,,36.2,
29-03-1999,25.9,,36.6,
30-03-1999,28.9,18.1,38.5,
31-03-1999,28.9,19.8,40.5,
01-04-1999,29,,40.5,
02-04-1999,28.8,,41,
03-04-1999,30.1,21.1,40.5,
04-04-1999,30,,40.5,
05-04-1999,28.4,,39.7,
06-04-1999,29.4,20.1,39.6,
07-04-1999,32.5,21.7,41.1,
08-04-1999,29.2,22.5,41.1,
09-04-1999,31.9,,40,
10-04-1999,29.8,,40,
11-04-1999,30.4,22.3,39.7,
12-04-1999,33.1,23.3,41.7,
13-04-1999,33.4,,42.8,
14-04-1999,30.8,,40.5,
15-04-1999,29.3,,,
16-04-1999,30.5,21.3,38.7,
17-04-1999,30.4,,,
18-04-1999,32.1,,40.7,
19-04-1999,33.1,23.7,42,
20-04-1999,31.8,21.2,,
21-04-1999,31.7,,42.3,
22-04-1999,34.1,,,
23-04-1999,33.5,24.3,42.9,
24-04-1999,34.3,,,
25-04-1999,,,,
26-04-1999,34.2,,,
27-04-1999,,,,
28-04-1999,34.3,,44.3,
29-04-1999,,,,
30-04-1999,34.5,,,
01-05-1999,35.4,24.5,45.1,
02-05-1999,35.1,26.5,44.5,
03-05-1999,34.5,,43.3,
04-05-1999,35.4,,42.7,
05-05-1999,35.8,,44.1,
06-05-1999,33.6,,44.1,
07-05-1999,34.9,,43.7,
08-05-1999,34.2,,43.7,
09-05-1999,30.2,,43,
10-05-1999,29.9,,37.3,0
11-05-1999,31.4,,37.8,
12-05-1999,28.8,,37.8,
13-05-1999,31.3,,37.3,0.5
14-05-1999,28.7,,37.3,1
15-05-1999,29.5,,36.6,0
16-05-1999,30.5,,37.1,
17-05-1999,32.2,25.1,38.1,
18-05-1999,34,,,
19-05-1999,30.7,,39.6,
20-05-1999,31.9,,36.6,
21-05-1999,32.9,,38.7,
22-05-1999,35,27.3,41.1,
23-05-1999,35.2,,41.1,
24-05-1999,34,,41.5,
25-05-1999,34.4,27.5,40.1,
26-05-1999,36.2,,,
27-05-1999,35.5,,42.1,
28-05-1999,34.4,,42.1,
29-05-1999,34.4,25,43.1,
30-05-1999,36.5,,43.1,
31-05-1999,35.6,,42,
01-06-1999,33.8,,42,
02-06-1999,35.3,,40.7,
03-06-1999,32.4,,37.8,
04-06-1999,32.7,,,
05-06-1999,32.7,,39.8,
06-06-1999,33.9,,,
07-06-1999,35.8,,42.4,
08-06-1999,37.8,,,
09-06-1999,35.6,,43.6,
10-06-1999,34.5,,42.8,
11-06-1999,31,,40.1,
12-06-1999,28.1,,,
13-06-1999,30.6,,37.1,
14-06-1999,34.3,25.8,41,
15-06-1999,33.4,,41,
16-06-1999,33.7,,40.2,
17-06-1999,32.7,,39.7,
18-06-1999,33.5,,39.7,
19-06-1999,33,,38.6,
20-06-1999,34,,,
21-06-1999,31.2,,39.9,0
22-06-1999,30.8,26,39.7,3
23-06-1999,33.2,,,0
24-06-1999,32.9,,,
25-06-1999,35,,40.6,3
26-06-1999,36.2,,41.1,0.5
27-06-1999,30.3,,41.1,8.9
28-06-1999,29.9,,35.7,4.1
29-06-1999,29.2,,35.6,0
30-06-1999,31.8,27.7,38.1,0
01-07-1999,33,27.2,39.7,0.5
02-07-1999,32.5,,39.7,2
03-07-1999,34.2,,39.4,0
04-07-1999,34.1,,39.9,
05-07-1999,31.1,,39.9,
06-07-1999,30.6,,38.5,
07-07-1999,31,,38.5,8.9
08-07-1999,31.7,27.5,37.1,0
09-07-1999,33.9,27.7,40.5,
10-07-1999,33.5,,40.5,
11-07-1999,27.2,,39.6,
12-07-1999,29.5,24.5,34.3,
13-07-1999,33.3,,38.9,
14-07-1999,32.3,,38.9,
15-07-1999,31.1,,38.3,
16-07-1999,31.8,,37.4,
17-07-1999,32.5,,38.1,
18-07-1999,30.3,,38.1,
19-07-1999,30.4,,35.8,0.8
20-07-1999,28,,35.8,3
21-07-1999,29.3,24.9,34.1,23.1
22-07-1999,28.2,,34.1,0.5
23-07-1999,29.3,,33.4,13
24-07-1999,30.2,,33.7,0
25-07-1999,30.4,,35.1,0
26-07-1999,27.9,,35.1,0.5
27-07-1999,26.2,,33.4,67.1
28-07-1999,26.8,,31.7,17
29-07-1999,27.7,,31.7,11.9
30-07-1999,29,,,19.1
31-07-1999,28.6,,33.3,2
01-08-1999,31.3,26.4,35.7,0
02-08-1999,29.3,,35.7,
03-08-1999,30.6,,,0
04-08-1999,30.1,,35.8,
05-08-1999,30.5,26.3,36.1,
06-08-1999,30.1,,36.1,
07-08-1999,29.9,,,10.9
08-08-1999,31.3,,35.2,3
09-08-1999,29.8,,35.2,0
10-08-1999,29.7,26.5,34.3,2
11-08-1999,30.1,,34.9,0
12-08-1999,28.1,,34.9,10.9
13-08-1999,29.2,25.8,32.7,7.1
14-08-1999,30.2,25.7,33.9,0
15-08-1999,31.5,,35.5,
16-08-1999,26,,35.5,7.9
17-08-1999,27.3,,30.7,16
18-08-1999,28.2,,32.1,4.1
19-08-1999,27.1,,32.1,1
20-08-1999,28.6,,33.3,3
21-08-1999,28.9,,33.7,0
22-08-1999,28.7,25.7,34.3,8.9
23-08-1999,29.5,,34.3,9.9
24-08-1999,31.5,,35.7,0.5
25-08-1999,30.3,,35.7,0
26-08-1999,28.5,,35.4,
27-08-1999,28.4,,33.6,
28-08-1999,29,,34.1,
29-08-1999,30.1,25.4,35.3,3
30-08-1999,30,,35.3,0
31-08-1999,29.3,,34,
01-09-1999,27,,34,5.1
02-09-1999,26.1,24.1,29.7,22.1
03-09-1999,25.1,,27.1,46
04-09-1999,27.9,,33.1,96
05-09-1999,28.6,,33.1,14
06-09-1999,30.1,26.5,,2
07-09-1999,29.3,,34.1,0
08-09-1999,29.5,,34.9,
09-09-1999,27.4,,34.9,15
10-09-1999,28.8,25.4,33.1,3
11-09-1999,28.4,,33.5,0
12-09-1999,27.5,,33.5,5.1
13-09-1999,28,,,9.9
14-09-1999,28.2,24.7,32.9,0.3
15-09-1999,27.8,,32.9,0
16-09-1999,29,,32.1,4.1
17-09-1999,29.4,,,0.5
18-09-1999,28.3,,34.5,0
19-09-1999,28,,34,6.1
20-09-1999,29.3,,34,7.9
21-09-1999,29.3,24.7,34.1,14
22-09-1999,28.1,,34.1,1
23-09-1999,29.5,25.1,34.1,0
24-09-1999,29,,34.1,
25-09-1999,28.3,,33.9,
26-09-1999,27.2,,33.1,
27-09-1999,27.3,,33.1,
28-09-1999,27.8,,32.4,
29-09-1999,28.9,,34.5,0
30-09-1999,24.7,,34.5,
01-10-1999,27.5,,33.1,
02-10-1999,25.8,,33.1,1
03-10-1999,25.4,23.7,29.9,3
04-10-1999,26.2,,30.1,6.1
05-10-1999,27.4,,32.7,0.5
06-10-1999,27,,32.7,0
07-10-1999,26.5,,32.3,19.1
08-10-1999,26.8,,32.3,0
09-10-1999,27.9,,33.3,0
10-10-1999,27.9,,34.3,0
11-10-1999,28.1,20.8,34.3,0
12-10-1999,25.2,,33.7,0
13-10-1999,26.2,,32.6,0
14-10-1999,26,,,
15-10-1999,25.7,,,0
16-10-1999,26.5,,33.1,0
17-10-1999,25.3,19.1,33.2,0
18-10-1999,24.7,,,0
19-10-1999,25.3,,32.6,
20-10-1999,24.7,,33.7,0
21-10-1999,26.2,20.6,33.9,0
22-10-1999,27.3,,33.9,0
23-10-1999,26.2,,33.5,0
24-10-1999,25.3,,33.3,0
25-10-1999,23.6,,33.3,0
26-10-1999,24.3,,32.9,0
27-10-1999,24.9,,32.7,0
28-10-1999,24.7,18.9,34,0
29-10-1999,24.7,,34.8,0
30-10-1999,24.5,17.6,34.8,0
31-10-1999,24.2,,33.7,
01-11-1999,24.7,,33.7,0
02-11-1999,24.2,18.8,33.5,
03-11-1999,23.7,,33.1,0
04-11-1999,23.7,,32.5,0
05-11-1999,24.7,16.7,33.6,0
06-11-1999,23.1,,33.6,0
07-11-1999,23.7,,33,0
08-11-1999,21.8,,32.9,0
09-11-1999,21.7,,31.1,0
10-11-1999,19.7,12.5,29.7,
11-11-1999,20.5,,30.5,
12-11-1999,20.5,,32.1,0
13-11-1999,20,,32.1,0
14-11-1999,20.7,,30.3,0
15-11-1999,20.8,,30.1,0
16-11-1999,20.2,,30.9,0
17-11-1999,19.3,,30.9,0
18-11-1999,18.3,10.9,29.7,
19-11-1999,17.3,,28.7,0
20-11-1999,17.7,,28.7,0
21-11-1999,18.5,,29.6,0
22-11-1999,18.6,,29.6,0
23-11-1999,18.1,,29,0
24-11-1999,18.3,,28.2,0
25-11-1999,19.3,,28.1,0
26-11-1999,18.1,11.7,28.1,0
27-11-1999,18,,27.3,0
28-11-1999,17.8,,27.3,0
29-11-1999,16.9,,27.1,0
30-11-1999,18.3,10.5,27.9,0
01-12-1999,17.8,10.7,28.6,0
02-12-1999,17.4,,28.6,0
03-12-1999,17.9,,28.2,0
04-12-1999,18.2,,27.7,0
05-12-1999,17.4,,27.6,0
06-12-1999,18.2,,27,0
07-12-1999,19.2,,26.6,
08-12-1999,15.8,,26,9.9
09-12-1999,15.3,,23.7,0
10-12-1999,16.4,,24.6,0
11-12-1999,17.5,,26.8,
12-12-1999,17.1,,27,
13-12-1999,15.7,,27,
14-12-1999,15.2,,26,0
15-12-1999,17.2,,26,
16-12-1999,18.9,,,
17-12-1999,16.7,,,
18-12-1999,17.2,,27.9,0
19-12-1999,16.8,,27.9,0
20-12-1999,15.6,8.6,26.7,0
21-12-1999,15.7,,24.7,
22-12-1999,15.8,,24.1,0
23-12-1999,17.4,,24.1,
24-12-1999,16.5,,24.3,0
25-12-1999,15.7,,24.4,0
26-12-1999,16.2,,24.4,
27-12-1999,15.4,,24.6,0
28-12-1999,15.8,9.1,24.6,
29-12-1999,14.7,,24.5,
30-12-1999,15,,24.3,0
31-12-1999,12.2,,,0
01-01-2000,10.8,,16.7,0
02-01-2000,11,,15.5,0
03-01-2000,10.4,,15.3,0
04-01-2000,11.5,,,0
05-01-2000,8.6,,18,
06-01-2000,9.6,,17.8,0
07-01-2000,10,,17.8,0
08-01-2000,11.4,,17.9,0
09-01-2000,14,,23.4,0
10-01-2000,15.5,,25.2,0
11-01-2000,16.3,,26.5,0
12-01-2000,17.9,,25.3,
13-01-2000,16.1,,25.3,6.1
14-01-2000,15.7,,,0
15-01-2000,15.5,,25.3,
16-01-2000,11.8,,24,
17-01-2000,12.2,,21.6,
18-01-2000,14.3,,,
19-01-2000,14.7,,24.9,
20-01-2000,15.9,,24.5,
21-01-2000,15.1,,24.1,
22-01-2000,16.2,8.9,25.1,
23-01-2000,15.6,,25.3,
24-01-2000,16.5,8.9,,
25-01-2000,16.8,7.9,26.9,
26-01-2000,16.5,9.7,26.9,
27-01-2000,17.8,10.9,26.4,
28-01-2000,15.3,,26.4,
29-01-2000,15.3,8.7,23.8,
30-01-2000,15.2,8.1,24.4,
31-01-2000,17,,24.7,
01-02-2000,17.6,,24.9,
02-02-2000,17.3,11.5,24.9,
03-02-2000,16.9,10.4,25.5,
04-02-2000,17.9,,25.9,
05-02-2000,18.2,,25.9,
06-02-2000,15.4,10.5,23.1,
07-02-2000,15.5,,23.6,
08-02-2000,13,7.6,23.6,
09-02-2000,13.2,,21.1,
10-02-2000,15.7,7.1,24.6,
11-02-2000,14.5,,24.6,
12-02-2000,14.1,8.9,23,
13-02-2000,13.9,,23.1,
14-02-2000,12.9,,21.7,
15-02-2000,13.3,,23.7,
16-02-2000,14.2,7.4,24.9,
17-02-2000,16.5,,26.1,
18-02-2000,16.4,,26.3,
19-02-2000,17,6.9,,
20-02-2000,18.2,6.6,27.9,
21-02-2000,17.1,,27.9,
22-02-2000,17.4,9.5,28.9,
23-02-2000,16.9,9.5,28.9,
24-02-2000,17.2,9.7,26.8,
25-02-2000,15.2,7.1,26.3,
26-02-2000,16,,25.9,
27-02-2000,16.2,7.7,,
28-02-2000,19.3,8.6,29.3,
29-02-2000,20.9,10.7,29.8,
01-03-2000,20.7,13.7,29.8,
02-03-2000,20.8,,30.1,1
03-03-2000,23.2,12.1,32.1,0
04-03-2000,22.7,12.8,32.1,
05-03-2000,21.2,,31.3,
06-03-2000,18.3,12.5,31.3,
07-03-2000,22.2,12.1,31.6,
08-03-2000,21.5,,31.6,
09-03-2000,20.2,,28.3,
10-03-2000,21,,,
11-03-2000,22.9,11.6,32.5,
12-03-2000,21.8,17.1,32.5,
13-03-2000,19.7,,29.1,1
14-03-2000,21.1,,,0
15-03-2000,22,13.7,29.8,
16-03-2000,21,12.7,31.7,
17-03-2000,23.3,13.6,34.1,
18-03-2000,22.2,,34.1,
19-03-2000,21.4,,34.3,
20-03-2000,21.3,,,
21-03-2000,23.8,10.6,34.3,
22-03-2000,25.5,15.5,34.5,
23-03-2000,20.7,,34.5,0.5
24-03-2000,21.9,14.4,29.8,0
25-03-2000,22.4,14.1,31.9,
26-03-2000,23.4,14.1,,
27-03-2000,24.3,15,35.3,
28-03-2000,26.8,15.5,35.9,
29-03-2000,27.4,16.1,36.8,
30-03-2000,27.8,17.4,37.8,
31-03-2000,30.4,18.2,,
01-04-2000,31.3,,,
02-04-2000,28.3,,36.9,
03-04-2000,25.9,16.9,36.9,
04-04-2000,27.9,18.6,39,
05-04-2000,28.5,,39.7,
06-04-2000,28.5,18,39.7,
07-04-2000,29.2,17.4,38.9,
08-04-2000,30.7,20.6,41.5,
09-04-2000,29.3,21.1,,
10-04-2000,28.5,,39,
11-04-2000,28.8,18,39.8,
12-04-2000,30.4,18.6,40.9,
13-04-2000,30.7,20.3,40.9,
14-04-2000,30.3,,40.8,
15-04-2000,28.2,20.6,40.7,6.1
16-04-2000,29.5,20.7,37.7,0
17-04-2000,30.4,20.7,40.1,
18-04-2000,32.4,21.7,40.1,
19-04-2000,31.8,23.5,41.3,
20-04-2000,33,25,41.3,
21-04-2000,33.2,,41.7,
22-04-2000,29.6,,41.7,
23-04-2000,30.1,,38.9,
24-04-2000,29.1,21.6,38.9,0
25-04-2000,30.2,,39.6,
26-04-2000,30.4,23.3,39.6,
27-04-2000,29.4,,37.5,0.3
28-04-2000,30.7,21.9,38.9,0
29-04-2000,32,,,
30-04-2000,33.4,23.9,42.5,
01-05-2000,32.8,23.6,43.1,
02-05-2000,33.5,23,43.1,
03-05-2000,30.8,,43,
04-05-2000,30.8,25.1,37.6,
05-05-2000,30.7,,37.6,
06-05-2000,30.3,24.1,37.6,
07-05-2000,30.2,23.4,36.7,0
08-05-2000,30.4,,37.9,
09-05-2000,31.8,23.2,40.1,
10-05-2000,33.7,25.1,41.4,
11-05-2000,35.8,26.4,42.3,
12-05-2000,36.1,,42.7,
13-05-2000,32,26.6,42.7,7.1
14-05-2000,32.7,25.7,40.4,0
15-05-2000,34.2,27.4,39.7,
16-05-2000,34.5,28.5,41.1,
17-05-2000,35.6,27.9,43.2,
18-05-2000,36.2,,43.2,
19-05-2000,37.3,,43.7,
20-05-2000,30.5,,43.1,5.1
21-05-2000,28,,38.8,32
22-05-2000,27.6,19.9,35.2,54.1
23-05-2000,27.5,22.9,32.1,8.9
24-05-2000,30,25.7,35.7,2
25-05-2000,33,27.3,,0
26-05-2000,35.3,,41.5,
27-05-2000,35.6,28.1,41.5,
28-05-2000,35.2,29.1,41.5,
29-05-2000,35,28.1,,
30-05-2000,32.8,,42.1,
31-05-2000,28.4,24.7,38.9,5.1
01-06-2000,30.7,,36.4,0.5
02-06-2000,31,24.6,37.5,4.1
03-06-2000,32.3,27,37.5,0
04-06-2000,32.2,27.5,37.4,
05-06-2000,30.4,28.1,36.8,
06-06-2000,31.6,,37.3,
07-06-2000,26.6,24.6,34.5,51.1
08-06-2000,27.2,24.7,28.7,42.9
09-06-2000,28.7,25.1,33.9,18
10-06-2000,30,25.7,,6.1
11-06-2000,32.1,,36.8,0
12-06-2000,32.1,,37.8,
13-06-2000,31.1,26.7,37.9,0
14-06-2000,33.6,,38.5,
15-06-2000,30.6,,38.6,
16-06-2000,29.9,25.2,37.2,0.3
17-06-2000,29.2,26.6,,3
18-06-2000,29.4,,,0
19-06-2000,30.9,,,
20-06-2000,30.5,26.3,35.8,
21-06-2000,27.6,24.8,33.9,23.1
22-06-2000,28.7,25.9,,4.1
23-06-2000,30,22.4,,18
24-06-2000,31.9,,37.3,0
25-06-2000,31,23.9,37.3,9.9
26-06-2000,30.7,,,0
27-06-2000,28,,,
28-06-2000,30,24.5,35,7.1
29-06-2000,29.2,,33.1,0
30-06-2000,30.3,,35.4,
01-07-2000,31,26.6,37.4,
02-07-2000,28,,37.4,
03-07-2000,30.8,24.9,34.8,30
04-07-2000,30.4,,,0
05-07-2000,32.5,27.5,37.9,1
06-07-2000,31,,37.9,0
07-07-2000,27.8,24.1,36.3,4.1
08-07-2000,26.2,,31.9,55.9
09-07-2000,29.1,25,33.1,23.1
10-07-2000,29,26,33.1,0
11-07-2000,27.3,25.1,32.3,6.1
12-07-2000,30.1,25.5,35.5,4.1
13-07-2000,29.9,,34.2,0
14-07-2000,30,26.7,34.2,0
15-07-2000,28.2,25.7,34.1,4.1
16-07-2000,28.8,26.5,32.3,15
17-07-2000,30.4,25.4,34.1,18
18-07-2000,31.4,26.7,35.1,0
19-07-2000,29.3,,35.1,
20-07-2000,28.5,24.9,33.7,
21-07-2000,28.6,23.9,32.7,
22-07-2000,28.8,25.3,33,2
23-07-2000,29,24.6,,0
24-07-2000,30,25.7,,0.3
25-07-2000,28.5,,33.9,0.3
26-07-2000,28.6,,33.8,1
27-07-2000,28.7,24.2,33.8,71.1
28-07-2000,29.7,25.9,34,7.9
29-07-2000,29.4,26.3,40,0
30-07-2000,28.7,,34.5,0
31-07-2000,28.3,25.6,34.5,0.3
01-08-2000,29.4,24.7,33.5,6.1
02-08-2000,30.4,25.6,34.8,0
03-08-2000,30.9,25.3,35.1,
04-08-2000,30.7,25.7,35.1,
05-08-2000,31.9,26.4,,
06-08-2000,31.9,,,
07-08-2000,33.2,27.5,37.7,
08-08-2000,28.9,27.1,31.8,0
09-08-2000,29.4,,34,
10-08-2000,28,,34,0
11-08-2000,29.8,25.5,34.3,2
12-08-2000,29.5,26.1,34.4,0
13-08-2000,30,26.4,35.8,0.5
14-08-2000,28.4,25.7,36,2
15-08-2000,26.3,24.9,36,59.9
16-08-2000,28.1,,,0
17-08-2000,29.1,,32.7,
18-08-2000,28,25.1,32.7,56.9
19-08-2000,30,25.6,33.3,1
20-08-2000,30.2,26.1,35.1,1
21-08-2000,30,26.5,35.1,0
22-08-2000,30.5,,34.9,
23-08-2000,31.3,26.6,35.6,
24-08-2000,31.2,26.5,35.6,
25-08-2000,30,26.6,35.7,
26-08-2000,31.1,26.2,36.3,
27-08-2000,31.5,,37.1,
28-08-2000,28.6,,37.1,
29-08-2000,26.8,,31.9,0
30-08-2000,25.7,23.9,30.1,249.9
31-08-2000,26.3,23.7,30.7,102.1
01-09-2000,28.1,24.6,32.5,7.9
02-09-2000,26.1,,32.5,8.9
03-09-2000,28.3,24.4,33.1,15
04-09-2000,28.9,24.9,33.1,3
05-09-2000,28.8,25.1,33.5,0
06-09-2000,28.5,25.4,34.1,0
07-09-2000,27.3,,34.1,1
08-09-2000,27.2,24.9,30.9,5.1
09-09-2000,27.1,23.5,31.8,21.1
10-09-2000,28.5,,33.7,0
11-09-2000,29.5,24.4,34.2,
12-09-2000,29.2,24.1,34.5,
13-09-2000,29.8,25.1,35.2,
14-09-2000,30.6,25.5,35.3,
15-09-2000,27.9,25.7,35.3,
16-09-2000,29.7,25.5,33.8,
17-09-2000,29.5,25.6,35.1,
18-09-2000,28,24.6,35.1,
19-09-2000,27.1,,33.8,
20-09-2000,28.4,23.7,33.1,0
21-09-2000,27.5,22.7,33.1,
22-09-2000,25.8,22.7,32.9,
23-09-2000,27.7,22.7,33.4,
24-09-2000,28.3,,34.6,
25-09-2000,29.5,23.1,35.1,
26-09-2000,28.2,,35.7,
27-09-2000,27.8,,34.7,
28-09-2000,29.5,21.7,,
29-09-2000,27.5,20.7,35.8,
30-09-2000,25.4,,,
01-10-2000,28.5,21.7,35,
02-10-2000,29.7,22.5,35.1,
03-10-2000,28.1,21.8,35.1,
04-10-2000,28.2,22.9,36,
05-10-2000,28.3,23.2,36,
06-10-2000,28.3,23.3,35.2,
07-10-2000,29,23.1,36.1,
08-10-2000,28,,36.1,
09-10-2000,28.5,22.9,35.4,
10-10-2000,28,,35.6,
11-10-2000,28.6,20.7,35.7,
12-10-2000,25,,34.7,
13-10-2000,25.6,17.7,35.2,
14-10-2000,24.2,,34.9,
15-10-2000,24.9,16.6,34.9,
16-10-2000,26.6,16.6,34.9,
17-10-2000,26,17.5,34.9,
18-10-2000,25.3,17.5,34.9,
19-10-2000,26.4,17.6,34.8,
20-10-2000,26.8,18.9,36.3,
21-10-2000,26.2,19,36.3,
22-10-2000,25.9,20.1,35.1,
23-10-2000,28.5,20.1,36.1,
24-10-2000,26.7,19.5,36.1,
25-10-2000,23.8,18.6,35.9,
26-10-2000,25.3,,35.8,
27-10-2000,24.6,18.9,32.6,
28-10-2000,24.3,18.5,33.6,
29-10-2000,24.5,18.7,33.6,
30-10-2000,24.2,,32.1,
31-10-2000,24.2,18.3,33.1,
01-11-2000,23.5,18.5,33.1,
02-11-2000,24,18.9,32.3,
03-11-2000,22.7,17.6,31.5,
04-11-2000,21.1,,32.8,
05-11-2000,22.1,16.3,32.5,
06-11-2000,24.4,16.1,32.7,
07-11-2000,26.1,14.8,32.7,
08-11-2000,27.2,14.9,33.9,
09-11-2000,24.8,15.6,33.9,
10-11-2000,23.2,16.1,33.7,
11-11-2000,21.4,,32.6,
12-11-2000,21.3,13,31.5,
13-11-2000,20.8,13,31.4,
14-11-2000,21.2,13.5,31.5,
15-11-2000,26.2,14.8,,
16-11-2000,22.5,12.1,32.5,
17-11-2000,20.4,11.9,30.6,
18-11-2000,20.3,13.5,30.8,
19-11-2000,22,15,31.5,
20-11-2000,20.8,13.5,31.5,
21-11-2000,19.7,15.2,29.7,
22-11-2000,21,,26.7,
23-11-2000,20.7,14.9,,
24-11-2000,21.2,14.3,28.7,
25-11-2000,23.4,,,
26-11-2000,17.9,,27.7,
27-11-2000,19.4,10.5,28.1,
28-11-2000,18,13.1,28.1,0
29-11-2000,19,10.9,27,
30-11-2000,17.9,10.3,26,
01-12-2000,15.3,9.8,26,
02-12-2000,15.3,9.1,25.5,
03-12-2000,15.4,6.5,26.7,
04-12-2000,17.8,7.9,26.7,
05-12-2000,18.9,,27.1,
06-12-2000,17.4,,27.1,
07-12-2000,19.4,8.8,,
08-12-2000,18.1,,,
09-12-2000,18,9.3,28.7,
10-12-2000,16.6,8.7,28.7,
11-12-2000,15.7,8.1,26.7,
12-12-2000,15,7.9,25.3,
13-12-2000,16.2,7.3,25.3,
14-12-2000,16.2,8,26,
15-12-2000,17,8.8,26.5,
16-12-2000,18.1,8.7,27.3,
17-12-2000,18.1,9.2,27.3,
